Site Outdoor Air Drybulb Temperature(Environment),Site Outdoor Air Relative Humidity(Environment),Site Wind Speed(Environment),Site Direct Solar Radiation Rate per Area(Environment),Zone People Occupant Count(SPACE1-1),Zone Air Temperature(SPACE1-1),Zone Thermostat Heating Setpoint Temperature(SPACE1-1),Zone Thermostat Cooling Setpoint Temperature(SPACE1-1)
27.65,67.5,5.2,457.75,0.0,31.66867,12.8,32.2
27.5,68.0,5.2,437.0,0.0,31.779789,12.8,32.2
27.35,68.5,5.2,399.25,0.0,31.810293,12.8,32.2
27.2,69.0,5.2,361.5,0.0,31.888561,12.8,32.2
27.075,70.75,5.325,323.75,0.0,31.943064,12.8,32.2
26.95,72.5,5.45,286.0,0.0,31.971975,12.8,32.2
26.825,74.25,5.575,247.75,0.0,31.94697,12.8,32.2
26.7,76.0,5.7,209.5,0.0,31.855577,12.8,32.2
26.425,76.75,5.7,171.25,0.0,31.691267,12.8,32.2
26.15,77.5,5.7,133.0,0.0,31.393597,12.8,32.2
25.875,78.25,5.7,102.75,0.0,31.085667,12.8,32.2
25.6,79.0,5.7,72.5,0.0,30.81605,12.8,32.2
25.45,79.75,5.175,42.25,0.0,30.366379,12.8,32.2
25.3,80.5,4.65,12.0,0.0,30.03096,12.8,32.2
25.15,81.25,4.125,9.0,0.0,29.685556,12.8,32.2
25.0,82.0,3.6,0.0,0.0,29.29988,12.8,32.2
24.85,82.75,3.35,0.0,0.0,28.950682,12.8,32.2
24.7,83.5,3.1,0.0,0.0,28.49277,12.8,32.2
24.55,84.25,2.85,0.0,0.0,28.174612,12.8,32.2
24.4,85.0,2.6,0.0,0.0,27.976738,12.8,32.2
24.275,86.25,2.725,0.0,0.0,27.623348,12.8,32.2
24.15,87.5,2.85,0.0,0.0,27.372583,12.8,32.2
24.025,88.75,2.975,0.0,0.0,27.137812,12.8,32.2
23.9,90.0,3.1,0.0,0.0,26.916494,12.8,32.2
23.9,91.0,3.1,0.0,0.0,26.712172,12.8,32.2
23.9,92.0,3.1,0.0,0.0,26.522238,12.8,32.2
23.9,93.0,3.1,0.0,0.0,26.350874,12.8,32.2
23.9,94.0,3.1,0.0,0.0,26.192596,12.8,32.2
23.9,93.0,3.1,0.0,0.0,26.044117,12.8,32.2
23.9,92.0,3.1,0.0,0.0,25.904203,12.8,32.2
23.9,91.0,3.1,0.0,0.0,25.772558,12.8,32.2
23.9,90.0,3.1,0.0,0.0,25.648792,12.8,32.2
23.9,89.5,2.975,0.0,0.0,25.531351,12.8,32.2
23.9,89.0,2.85,0.0,0.0,25.419521,12.8,32.2
23.9,88.5,2.725,0.0,0.0,25.313091,12.8,32.2
23.9,88.0,2.6,0.0,0.0,25.212034,12.8,32.2
23.75,88.75,2.6,0.0,0.0,24.991282,12.8,40.0
23.6,89.5,2.6,0.0,0.0,24.775866,12.8,40.0
23.45,90.25,2.6,0.0,0.0,24.606342,12.8,40.0
23.3,91.0,2.6,0.0,0.0,24.462578,12.8,40.0
23.3,91.75,2.6,0.0,0.0,24.331514,12.8,40.0
23.3,92.5,2.6,0.0,0.0,24.208792,12.8,40.0
23.3,93.25,2.6,0.0,0.0,24.093716,12.8,40.0
23.3,94.0,2.6,0.0,0.0,23.986002,12.8,40.0
23.175,94.0,2.6,0.0,0.0,23.881021,12.8,40.0
23.05,94.0,2.6,0.0,0.0,23.778055,12.8,40.0
22.925,94.0,2.6,0.0,0.0,23.67796,12.8,40.0
22.8,94.0,2.6,0.0,0.0,23.581123,12.8,40.0
22.8,94.0,2.725,0.0,0.0,23.492167,12.8,40.0
22.8,94.0,2.85,0.0,0.0,23.410782,12.8,40.0
22.8,94.0,2.975,0.0,0.0,23.335049,12.8,40.0
22.8,94.0,3.1,0.0,0.0,23.263823,12.8,40.0
22.8,94.0,3.1,0.0,0.0,23.196175,12.8,40.0
22.8,94.0,3.1,0.0,0.0,23.131681,12.8,40.0
22.8,94.0,3.1,0.0,0.0,23.07047,12.8,40.0
22.8,94.0,3.1,0.0,0.0,23.012411,12.8,40.0
22.925,93.25,3.225,0.75,0.0,22.980381,12.8,40.0
23.05,92.5,3.35,1.0,0.0,22.967625,12.8,40.0
23.175,91.75,3.475,9.5,0.0,22.974802,12.8,40.0
23.3,91.0,3.6,18.0,0.0,23.005907,12.8,40.0
23.3,90.0,3.6,26.5,0.0,23.054276,12.8,40.0
23.3,89.0,3.6,35.0,0.0,23.116755,12.8,40.0
23.3,88.0,3.6,85.0,0.0,23.194382,12.8,40.0
23.3,87.0,3.6,135.0,0.0,23.310198,12.8,40.0
23.875,85.75,3.6,185.0,0.0,22.563644,21.1,23.9
24.45,84.5,3.6,235.0,0.0,22.14702,21.1,23.9
25.025,83.25,3.6,211.25,0.0,22.102907,21.1,23.9
25.6,82.0,3.6,187.5,0.0,22.16338,21.1,23.9
25.725,81.25,3.6,163.75,11.0,22.409433,21.1,23.9
25.85,80.5,3.6,140.0,11.0,22.7081,21.1,23.9
25.975,79.75,3.6,129.5,11.0,22.904346,21.1,23.9
26.1,79.0,3.6,119.0,11.0,23.11416,21.1,23.9
26.375,78.5,3.85,108.5,11.0,23.515396,21.1,23.9
26.65,78.0,4.1,98.0,11.0,23.870478,21.1,23.9
26.925,77.5,4.35,139.5,11.0,23.975178,21.1,23.9
27.2,77.0,4.6,181.0,11.0,24.172579,21.1,23.9
27.475,74.5,4.35,222.5,11.0,24.418032,21.1,23.9
27.75,72.0,4.1,264.0,11.0,24.665625,21.1,23.9
28.025,69.5,3.85,240.25,11.0,24.873762,21.1,23.9
28.3,67.0,3.6,216.5,11.0,25.035666,21.1,23.9
28.575,66.0,3.85,192.75,8.8,25.098265,21.1,23.9
28.85,65.0,4.1,169.0,8.8,25.161808,21.1,23.9
29.125,64.0,4.35,172.5,8.8,25.254097,21.1,23.9
29.4,63.0,4.6,176.0,8.8,25.35552,21.1,23.9
29.275,64.0,4.6,179.5,4.4,25.290615,21.1,23.9
29.15,65.0,4.6,183.0,4.4,25.239868,21.1,23.9
29.025,66.0,4.6,145.25,4.4,25.190218,21.1,23.9
28.9,67.0,4.6,107.5,4.4,25.102425,21.1,23.9
28.9,67.75,4.75,69.75,8.8,25.141607,21.1,23.9
28.9,68.5,4.9,32.0,8.8,25.122854,21.1,23.9
28.9,69.25,5.05,58.5,8.8,25.120579,21.1,23.9
28.9,70.0,5.2,85.0,8.8,25.171206,21.1,23.9
28.9,70.0,5.2,111.5,11.0,25.285458,21.1,23.9
28.9,70.0,5.2,138.0,11.0,25.407211,21.1,23.9
28.9,70.0,5.2,150.25,11.0,25.531672,21.1,23.9
28.9,70.0,5.2,162.5,11.0,25.608526,21.1,23.9
28.625,71.75,5.325,174.75,11.0,25.603622,21.1,23.9
28.35,73.5,5.45,187.0,11.0,25.593567,21.1,23.9
28.075,75.25,5.575,176.5,11.0,25.585257,21.1,23.9
27.8,77.0,5.7,166.0,11.0,25.580309,21.1,23.9
27.8,77.0,5.425,155.5,11.0,25.481071,21.1,23.9
27.8,77.0,5.15,145.0,11.0,25.395521,21.1,23.9
27.8,77.0,4.875,112.25,11.0,25.317251,21.1,23.9
27.8,77.0,4.6,79.5,11.0,25.19817,21.1,23.9
27.925,75.75,4.225,46.75,11.0,27.175236,21.1,23.9
28.05,74.5,3.85,14.0,11.0,28.680786,21.1,23.9
28.175,73.25,3.475,10.5,11.0,29.614904,21.1,23.9
28.3,72.0,3.1,7.0,11.0,30.192856,21.1,23.9
29.15,68.0,3.875,3.5,5.5,30.345905,12.8,40.0
30.0,64.0,4.65,0.0,5.5,30.26157,12.8,40.0
30.85,60.0,5.425,0.0,5.5,30.23727,12.8,40.0
31.7,56.0,6.2,0.0,5.5,30.004272,12.8,40.0
31.125,59.5,5.95,0.0,1.1,29.799715,12.8,40.0
30.55,63.0,5.7,0.0,1.1,29.56695,12.8,40.0
29.975,66.5,5.45,0.0,1.1,29.312687,12.8,40.0
29.4,70.0,5.2,0.0,1.1,29.098482,12.8,40.0
29.125,70.0,4.925,0.0,1.1,28.739231,12.8,40.0
28.85,70.0,4.65,0.0,1.1,28.400372,12.8,40.0
28.575,70.0,4.375,0.0,1.1,28.138885,12.8,40.0
28.3,70.0,4.1,0.0,1.1,27.904713,12.8,40.0
28.3,69.25,4.1,0.0,0.0,27.642693,12.8,40.0
28.3,68.5,4.1,0.0,0.0,27.412722,12.8,40.0
28.3,67.75,4.1,0.0,0.0,27.09097,12.8,40.0
28.3,67.0,4.1,0.0,0.0,26.829945,12.8,40.0
28.025,68.75,3.85,0.0,0.0,26.621582,12.8,40.0
27.75,70.5,3.6,0.0,0.0,26.42977,12.8,40.0
27.475,72.25,3.35,0.0,0.0,26.242159,12.8,40.0
27.2,74.0,3.1,0.0,0.0,26.060429,12.8,40.0
27.2,73.5,3.1,0.0,0.0,25.897028,12.8,40.0
27.2,73.0,3.1,0.0,0.0,25.752096,12.8,40.0
27.2,72.5,3.1,0.0,0.0,25.620855,12.8,40.0
27.2,72.0,3.1,0.0,0.0,25.500132,12.8,40.0
27.35,70.25,3.35,0.0,0.0,25.393997,12.8,40.0
27.5,68.5,3.6,0.0,0.0,25.302128,12.8,40.0
27.65,66.75,3.85,0.0,0.0,25.222176,12.8,40.0
27.8,65.0,4.1,0.0,0.0,25.15216,12.8,40.0
27.525,66.0,4.225,0.0,0.0,25.073792,12.8,40.0
27.25,67.0,4.35,0.0,0.0,24.985575,12.8,40.0
26.975,68.0,4.475,0.0,0.0,24.892784,12.8,40.0
26.7,69.0,4.6,0.0,0.0,24.798517,12.8,40.0
26.425,69.0,4.6,0.0,0.0,24.704508,12.8,40.0
26.15,69.0,4.6,0.0,0.0,24.610615,12.8,40.0
25.875,69.0,4.6,0.0,0.0,24.516367,12.8,40.0
25.6,69.0,4.6,0.0,0.0,24.421598,12.8,40.0
25.45,68.25,4.75,0.0,0.0,24.330414,12.8,40.0
25.3,67.5,4.9,0.0,0.0,24.243065,12.8,40.0
25.15,66.75,5.05,0.0,0.0,24.158192,12.8,40.0
25.0,66.0,5.2,0.0,0.0,24.07494,12.8,40.0
24.725,66.75,4.925,0.0,0.0,23.989262,12.8,40.0
24.45,67.5,4.65,0.0,0.0,23.900948,12.8,40.0
24.175,68.25,4.375,0.0,0.0,23.811262,12.8,40.0
23.9,69.0,4.1,0.0,0.0,23.720938,12.8,40.0
23.9,68.25,4.375,4.5,0.0,23.65632,12.8,40.0
23.9,67.5,4.65,6.0,0.0,23.611467,12.8,40.0
23.9,66.75,4.925,47.25,0.0,23.59586,12.8,40.0
23.9,66.0,5.2,88.5,0.0,23.613375,12.8,40.0
24.175,64.5,5.05,129.75,0.0,23.658854,12.8,40.0
24.45,63.0,4.9,171.0,0.0,23.737652,12.8,40.0
24.725,61.5,4.75,217.75,0.0,23.851427,12.8,40.0
25.0,60.0,4.6,264.5,0.0,24.030102,12.8,40.0
25.275,58.0,4.475,311.25,0.0,23.140707,21.1,23.9
25.55,56.0,4.35,358.0,0.0,22.845682,21.1,23.9
25.825,54.0,4.225,389.25,0.0,22.756466,21.1,23.9
26.1,52.0,4.1,420.5,0.0,22.662199,21.1,23.9
26.525,50.0,4.375,451.75,11.0,22.846468,21.1,23.9
26.95,48.0,4.65,483.0,11.0,23.096596,21.1,23.9
27.375,46.0,4.925,502.5,11.0,23.311125,21.1,23.9
27.8,44.0,5.2,522.0,11.0,23.52251,21.1,23.9
28.075,43.25,4.925,541.5,11.0,23.92605,21.1,23.9
28.35,42.5,4.65,561.0,11.0,24.149157,21.1,23.9
28.625,41.75,4.375,572.25,11.0,24.42865,21.1,23.9
28.9,41.0,4.1,583.5,11.0,24.64705,21.1,23.9
29.175,39.75,4.1,594.75,11.0,24.842745,21.1,23.9
29.45,38.5,4.1,606.0,11.0,25.032362,21.1,23.9
29.725,37.25,4.1,611.0,11.0,25.205076,21.1,23.9
30.0,36.0,4.1,616.0,11.0,25.360258,21.1,23.9
30.15,35.0,4.225,621.0,8.8,25.42498,21.1,23.9
30.3,34.0,4.35,626.0,8.8,25.482014,21.1,23.9
30.45,33.0,4.475,626.0,8.8,25.570866,21.1,23.9
30.6,32.0,4.6,626.0,8.8,25.636745,21.1,23.9
30.725,32.5,4.475,626.0,4.4,25.529877,21.1,23.9
30.85,33.0,4.35,626.0,4.4,25.451712,21.1,23.9
30.975,33.5,4.225,620.5,4.4,25.436584,21.1,23.9
31.1,34.0,4.1,615.0,4.4,25.424889,21.1,23.9
31.25,33.75,3.85,609.5,8.8,25.56279,21.1,23.9
31.4,33.5,3.6,604.0,8.8,25.675375,21.1,23.9
31.55,33.25,3.35,592.75,8.8,25.741468,21.1,23.9
31.7,33.0,3.1,581.5,8.8,25.789831,21.1,23.9
31.425,35.25,3.225,570.25,11.0,25.897724,21.1,23.9
31.15,37.5,3.35,559.0,11.0,25.99539,21.1,23.9
30.875,39.75,3.475,536.0,11.0,26.079842,21.1,23.9
30.6,42.0,3.6,513.0,11.0,26.151506,21.1,23.9
30.45,42.0,3.725,490.0,11.0,26.161806,21.1,23.9
30.3,42.0,3.85,467.0,11.0,26.171698,21.1,23.9
30.15,42.0,3.975,432.75,11.0,26.180496,21.1,23.9
30.0,42.0,4.1,398.5,11.0,26.20544,21.1,23.9
29.85,43.0,4.1,364.25,11.0,26.112036,21.1,23.9
29.7,44.0,4.1,330.0,11.0,26.023964,21.1,23.9
29.55,45.0,4.1,288.25,11.0,25.936735,21.1,23.9
29.4,46.0,4.1,246.5,11.0,25.820087,21.1,23.9
29.275,45.25,3.85,204.75,11.0,28.10372,21.1,23.9
29.15,44.5,3.6,163.0,11.0,30.174185,21.1,23.9
29.025,43.75,3.35,123.75,11.0,30.89749,21.1,23.9
28.9,43.0,3.1,84.5,11.0,31.382906,21.1,23.9
28.075,48.25,3.475,45.25,5.5,31.334091,12.8,40.0
27.25,53.5,3.85,6.0,5.5,31.155117,12.8,40.0
26.425,58.75,4.225,4.5,5.5,30.99987,12.8,40.0
25.6,64.0,4.6,0.0,5.5,30.77356,12.8,40.0
25.45,67.25,4.35,0.0,1.1,30.43324,12.8,40.0
25.3,70.5,4.1,0.0,1.1,29.951136,12.8,40.0
25.15,73.75,3.85,0.0,1.1,29.667282,12.8,40.0
25.0,77.0,3.6,0.0,1.1,29.278275,12.8,40.0
24.85,77.5,3.6,0.0,1.1,28.855606,12.8,40.0
24.7,78.0,3.6,0.0,1.1,28.41528,12.8,40.0
24.55,78.5,3.6,0.0,1.1,28.05623,12.8,40.0
24.4,79.0,3.6,0.0,1.1,27.749561,12.8,40.0
24.4,78.25,3.475,0.0,0.0,27.395685,12.8,40.0
24.4,77.5,3.35,0.0,0.0,27.01289,12.8,40.0
24.4,76.75,3.225,0.0,0.0,26.68676,12.8,40.0
24.4,76.0,3.1,0.0,0.0,26.410946,12.8,40.0
24.275,76.75,2.975,0.0,0.0,26.154366,12.8,40.0
24.15,77.5,2.85,0.0,0.0,25.91309,12.8,40.0
24.025,78.25,2.725,0.0,0.0,25.69444,12.8,40.0
23.9,79.0,2.6,0.0,0.0,25.492813,12.8,40.0
23.75,79.75,2.6,0.0,0.0,25.30269,12.8,40.0
23.6,80.5,2.6,0.0,0.0,25.12213,12.8,40.0
23.45,81.25,2.6,0.0,0.0,24.950787,12.8,40.0
23.3,82.0,2.6,0.0,0.0,24.788002,12.8,40.0
23.45,80.5,2.85,0.0,0.0,24.64212,12.8,40.0
23.6,79.0,3.1,0.0,0.0,24.51298,12.8,40.0
23.75,77.5,3.35,0.0,0.0,24.396898,12.8,40.0
23.9,76.0,3.6,0.0,0.0,24.291388,12.8,40.0
23.75,76.0,3.475,0.0,0.0,24.185976,12.8,40.0
23.6,76.0,3.35,0.0,0.0,24.079342,12.8,40.0
23.45,76.0,3.225,0.0,0.0,23.974052,12.8,40.0
23.3,76.0,3.1,0.0,0.0,23.871544,12.8,40.0
23.025,76.0,2.975,0.0,0.0,23.767933,12.8,40.0
22.75,76.0,2.85,0.0,0.0,23.662683,12.8,40.0
22.475,76.0,2.725,0.0,0.0,23.55706,12.8,40.0
22.2,76.0,2.6,0.0,0.0,23.451647,12.8,40.0
22.2,76.75,2.6,0.0,0.0,23.35648,12.8,40.0
22.2,77.5,2.6,0.0,0.0,23.27189,12.8,40.0
22.2,78.25,2.6,0.0,0.0,23.194448,12.8,40.0
22.2,79.0,2.6,0.0,0.0,23.122038,12.8,40.0
22.2,81.0,2.6,0.0,0.0,23.052752,12.8,40.0
22.2,83.0,2.6,0.0,0.0,22.986055,12.8,40.0
22.2,85.0,2.6,0.0,0.0,22.922258,12.8,40.0
22.2,87.0,2.6,0.0,0.0,22.861496,12.8,40.0
22.475,87.0,2.6,9.0,0.0,22.830273,12.8,40.0
22.75,87.0,2.6,12.0,0.0,22.822805,12.8,40.0
23.025,87.0,2.6,60.5,0.0,22.846066,12.8,40.0
23.3,87.0,2.6,109.0,0.0,22.893944,12.8,40.0
23.575,85.75,2.6,157.5,0.0,22.978441,12.8,40.0
23.85,84.5,2.6,206.0,0.0,23.096237,12.8,40.0
24.125,83.25,2.6,263.25,0.0,23.274614,12.8,40.0
24.4,82.0,2.6,320.5,0.0,23.455723,12.8,40.0
24.7,81.25,2.725,377.75,0.0,22.662676,21.1,23.9
25.0,80.5,2.85,435.0,0.0,22.433935,21.1,23.9
25.3,79.75,2.975,461.5,0.0,22.375679,21.1,23.9
25.6,79.0,3.1,488.0,0.0,22.320862,21.1,23.9
26.0,76.5,2.975,514.5,11.0,22.560598,21.1,23.9
26.4,74.0,2.85,541.0,11.0,22.857231,21.1,23.9
26.8,71.5,2.725,541.75,11.0,23.082153,21.1,23.9
27.2,69.0,2.6,542.5,11.0,23.378387,21.1,23.9
27.35,68.5,2.85,543.25,11.0,23.80972,21.1,23.9
27.5,68.0,3.1,544.0,11.0,24.05125,21.1,23.9
27.65,67.5,3.35,548.0,11.0,24.26195,21.1,23.9
27.8,67.0,3.6,552.0,11.0,24.463282,21.1,23.9
27.925,67.0,4.0,556.0,11.0,24.662182,21.1,23.9
28.05,67.0,4.4,560.0,11.0,24.843962,21.1,23.9
28.175,67.0,4.8,534.5,11.0,25.013887,21.1,23.9
28.3,67.0,5.2,509.0,11.0,25.17173,21.1,23.9
28.45,66.5,5.05,483.5,8.8,25.2144,21.1,23.9
28.6,66.0,4.9,458.0,8.8,25.319073,21.1,23.9
28.75,65.5,4.75,482.75,8.8,25.404297,21.1,23.9
28.9,65.0,4.6,507.5,8.8,25.476543,21.1,23.9
29.025,64.0,4.75,532.25,4.4,25.37149,21.1,23.9
29.15,63.0,4.9,557.0,4.4,25.293812,21.1,23.9
29.275,62.0,5.05,537.75,4.4,25.275593,21.1,23.9
29.4,61.0,5.2,518.5,4.4,25.257288,21.1,23.9
29.55,59.5,5.2,499.25,8.8,25.388805,21.1,23.9
29.7,58.0,5.2,480.0,8.8,25.48975,21.1,23.9
29.85,56.5,5.2,481.25,8.8,25.543945,21.1,23.9
30.0,55.0,5.2,482.5,8.8,25.589241,21.1,23.9
29.575,57.5,5.45,483.75,11.0,25.658707,21.1,23.9
29.15,60.0,5.7,485.0,11.0,25.74129,21.1,23.9
28.725,62.5,5.95,430.25,11.0,25.782621,21.1,23.9
28.3,65.0,6.2,375.5,11.0,25.779942,21.1,23.9
28.175,65.0,6.075,320.75,11.0,25.714361,21.1,23.9
28.05,65.0,5.95,266.0,11.0,25.647312,21.1,23.9
27.925,65.0,5.825,284.25,11.0,25.609184,21.1,23.9
27.8,65.0,5.7,302.5,11.0,25.610464,21.1,23.9
27.65,65.5,5.95,320.75,11.0,25.537989,21.1,23.9
27.5,66.0,6.2,339.0,11.0,25.493267,21.1,23.9
27.35,66.5,6.45,290.25,11.0,25.431185,21.1,23.9
27.2,67.0,6.7,241.5,11.0,25.325495,21.1,23.9
26.925,68.25,6.45,192.75,11.0,27.499754,21.1,23.9
26.65,69.5,6.2,144.0,11.0,29.4488,21.1,23.9
26.375,70.75,5.95,109.0,11.0,30.132736,21.1,23.9
26.1,72.0,5.7,74.0,11.0,30.59268,21.1,23.9
25.825,73.25,5.3,39.0,5.5,30.621235,12.8,40.0
25.55,74.5,4.9,4.0,5.5,30.379705,12.8,40.0
25.275,75.75,4.5,3.0,5.5,30.193802,12.8,40.0
25.0,77.0,4.1,0.0,5.5,30.058184,12.8,40.0
25.0,76.25,3.975,0.0,1.1,29.71862,12.8,40.0
25.0,75.5,3.85,0.0,1.1,29.296143,12.8,40.0
25.0,74.75,3.725,0.0,1.1,28.969421,12.8,40.0
25.0,74.0,3.6,0.0,1.1,28.70932,12.8,40.0
25.0,74.0,3.6,0.0,1.1,28.31367,12.8,40.0
25.0,74.0,3.6,0.0,1.1,27.929794,12.8,40.0
25.0,74.0,3.6,0.0,1.1,27.645779,12.8,40.0
25.0,74.0,3.6,0.0,1.1,27.398249,12.8,40.0
24.85,74.5,3.725,0.0,0.0,27.066113,12.8,40.0
24.7,75.0,3.85,0.0,0.0,26.70338,12.8,40.0
24.55,75.5,3.975,0.0,0.0,26.393274,12.8,40.0
24.4,76.0,4.1,0.0,0.0,26.128157,12.8,40.0
24.4,76.75,3.6,0.0,0.0,25.890768,12.8,40.0
24.4,77.5,3.1,0.0,0.0,25.68266,12.8,40.0
24.4,78.25,2.6,0.0,0.0,25.495846,12.8,40.0
24.4,79.0,2.1,0.0,0.0,25.324224,12.8,40.0
24.4,79.75,2.475,0.0,0.0,25.163975,12.8,40.0
24.4,80.5,2.85,0.0,0.0,25.014029,12.8,40.0
24.4,81.25,3.225,0.0,0.0,24.87402,12.8,40.0
24.4,82.0,3.6,0.0,0.0,24.743347,12.8,40.0
24.4,81.25,3.35,0.0,0.0,24.621582,12.8,40.0
24.4,80.5,3.1,0.0,0.0,24.507973,12.8,40.0
24.4,79.75,2.85,0.0,0.0,24.4017,12.8,40.0
24.4,79.0,2.6,0.0,0.0,24.30207,12.8,40.0
24.4,79.75,2.475,0.0,0.0,24.210327,12.8,40.0
24.4,80.5,2.35,0.0,0.0,24.12634,12.8,40.0
24.4,81.25,2.225,0.0,0.0,24.04896,12.8,40.0
24.4,82.0,2.1,0.0,0.0,23.977337,12.8,40.0
24.4,81.25,2.1,0.0,0.0,23.909178,12.8,40.0
24.4,80.5,2.1,0.0,0.0,23.843704,12.8,40.0
24.4,79.75,2.1,0.0,0.0,23.781229,12.8,40.0
24.4,79.0,2.1,0.0,0.0,23.722015,12.8,40.0
24.4,79.75,2.1,0.0,0.0,23.666008,12.8,40.0
24.4,80.5,2.1,0.0,0.0,23.613085,12.8,40.0
24.4,81.25,2.1,0.0,0.0,23.562904,12.8,40.0
24.4,82.0,2.1,0.0,0.0,23.515224,12.8,40.0
24.4,82.0,1.95,0.0,0.0,23.469803,12.8,40.0
24.4,82.0,1.8,0.0,0.0,23.42662,12.8,40.0
24.4,82.0,1.65,0.0,0.0,23.385466,12.8,40.0
24.4,82.0,1.5,0.0,0.0,23.346163,12.8,40.0
24.4,82.75,1.775,0.0,0.0,23.318531,12.8,40.0
24.4,83.5,2.05,0.0,0.0,23.298601,12.8,40.0
24.4,84.25,2.325,19.5,0.0,23.301758,12.8,40.0
24.4,85.0,2.6,39.0,0.0,23.331217,12.8,40.0
24.4,85.0,2.6,58.5,0.0,23.373285,12.8,40.0
24.4,85.0,2.6,78.0,0.0,23.461582,12.8,40.0
24.4,85.0,2.6,120.0,0.0,23.550041,12.8,40.0
24.4,85.0,2.6,162.0,0.0,23.70551,12.8,40.0
24.975,81.5,2.85,204.0,0.0,22.858774,21.1,23.9
25.55,78.0,3.1,246.0,0.0,22.609186,21.1,23.9
26.125,74.5,3.35,261.25,0.0,22.535019,21.1,23.9
26.7,71.0,3.6,276.5,0.0,22.491758,21.1,23.9
26.7,70.5,3.6,291.75,11.0,22.663074,21.1,23.9
26.7,70.0,3.6,307.0,11.0,22.869246,21.1,23.9
26.7,69.5,3.6,294.25,11.0,23.066965,21.1,23.9
26.7,69.0,3.6,281.5,11.0,23.306559,21.1,23.9
27.1,65.5,3.6,268.75,11.0,23.746454,21.1,23.9
27.5,62.0,3.6,256.0,11.0,23.974676,21.1,23.9
27.9,58.5,3.6,259.5,11.0,24.12206,21.1,23.9
28.3,55.0,3.6,263.0,11.0,24.26786,21.1,23.9
28.3,54.5,3.85,266.5,11.0,24.41679,21.1,23.9
28.3,54.0,4.1,270.0,11.0,24.54618,21.1,23.9
28.3,53.5,4.35,371.25,11.0,24.682762,21.1,23.9
28.3,53.0,4.6,472.5,11.0,24.816414,21.1,23.9
28.45,53.0,4.6,573.75,8.8,24.86901,21.1,23.9
28.6,53.0,4.6,675.0,8.8,24.93087,21.1,23.9
28.75,53.0,4.6,685.75,8.8,25.001062,21.1,23.9
28.9,53.0,4.6,696.5,8.8,25.05146,21.1,23.9
29.025,52.25,4.6,707.25,4.4,24.947874,21.1,23.9
29.15,51.5,4.6,718.0,4.4,24.859743,21.1,23.9
29.275,50.75,4.6,752.0,4.4,24.842045,21.1,23.9
29.4,50.0,4.6,786.0,4.4,24.828735,21.1,23.9
29.275,51.25,4.225,820.0,8.8,24.956074,21.1,23.9
29.15,52.5,3.85,854.0,8.8,25.046356,21.1,23.9
29.025,53.75,3.475,847.0,8.8,25.094538,21.1,23.9
28.9,55.0,3.1,840.0,8.8,25.135334,21.1,23.9
28.75,54.5,3.625,833.0,11.0,25.248177,21.1,23.9
28.6,54.0,4.15,826.0,11.0,25.367628,21.1,23.9
28.45,53.5,4.675,813.5,11.0,25.483452,21.1,23.9
28.3,53.0,5.2,801.0,11.0,25.584623,21.1,23.9
28.175,54.25,4.8,788.5,11.0,25.652468,21.1,23.9
28.05,55.5,4.4,776.0,11.0,25.713104,21.1,23.9
27.925,56.75,4.0,753.5,11.0,25.771458,21.1,23.9
27.8,58.0,3.6,731.0,11.0,25.895874,21.1,23.9
27.8,57.5,3.725,708.5,11.0,25.931818,21.1,23.9
27.8,57.0,3.85,686.0,11.0,25.986969,21.1,23.9
27.8,56.5,3.975,642.75,11.0,26.036837,21.1,23.9
27.8,56.0,4.1,599.5,11.0,26.042938,21.1,23.9
27.525,56.0,4.1,556.25,11.0,28.49233,21.1,23.9
27.25,56.0,4.1,513.0,11.0,30.220648,21.1,23.9
26.975,56.0,4.1,422.5,11.0,31.297016,21.1,23.9
26.7,56.0,4.1,332.0,11.0,31.891394,21.1,23.9
26.275,59.25,3.45,241.5,5.5,31.866123,12.8,40.0
25.85,62.5,2.8,151.0,5.5,31.759436,12.8,40.0
25.425,65.75,2.15,113.25,5.5,31.549175,12.8,40.0
25.0,69.0,1.5,0.0,5.5,31.27127,12.8,40.0
24.85,69.5,1.775,0.0,1.1,30.824635,12.8,40.0
24.7,70.0,2.05,0.0,1.1,30.34627,12.8,40.0
24.55,70.5,2.325,0.0,1.1,29.85343,12.8,40.0
24.4,71.0,2.6,0.0,1.1,29.55848,12.8,40.0
24.4,71.75,2.475,0.0,1.1,29.015184,12.8,40.0
24.4,72.5,2.35,0.0,1.1,28.56357,12.8,40.0
24.4,73.25,2.225,0.0,1.1,28.177671,12.8,40.0
24.4,74.0,2.1,0.0,1.1,27.958231,12.8,40.0
24.125,77.25,2.1,0.0,0.0,27.486088,12.8,40.0
23.85,80.5,2.1,0.0,0.0,27.16849,12.8,40.0
23.575,83.75,2.1,0.0,0.0,26.866978,12.8,40.0
23.3,87.0,2.1,0.0,0.0,26.410187,12.8,40.0
23.45,86.25,2.225,0.0,0.0,26.124119,12.8,40.0
23.6,85.5,2.35,0.0,0.0,25.87289,12.8,40.0
23.75,84.75,2.475,0.0,0.0,25.644747,12.8,40.0
23.9,84.0,2.6,0.0,0.0,25.438694,12.8,40.0
23.625,85.5,2.475,0.0,0.0,25.246033,12.8,40.0
23.35,87.0,2.35,0.0,0.0,25.059364,12.8,40.0
