Site Outdoor Air Drybulb Temperature(Environment),Site Outdoor Air Relative Humidity(Environment),Site Wind Speed(Environment),Site Direct Solar Radiation Rate per Area(Environment),Zone People Occupant Count(SPACE1-1),Zone Air Temperature(SPACE1-1),Zone Thermostat Heating Setpoint Temperature(SPACE1-1),Zone Thermostat Cooling Setpoint Temperature(SPACE1-1)
17.75,69.0,2.325,139.25,0.0,22.993963,21.1,23.9
18.0,68.0,2.6,260.5,0.0,23.268074,21.1,23.9
17.5,70.25,2.325,381.75,0.0,23.594463,21.1,23.9
17.0,72.5,2.05,503.0,0.0,24.047691,21.1,23.9
16.5,74.75,1.775,378.75,0.0,24.203272,21.1,23.9
16.0,77.0,1.5,254.5,0.0,24.32145,21.1,23.9
16.0,77.0,1.125,130.25,0.0,24.361269,21.1,23.9
16.0,77.0,0.75,6.0,0.0,24.276417,21.1,23.9
16.0,77.0,0.375,4.5,0.0,24.207293,21.1,23.9
16.0,77.0,0.0,3.0,0.0,24.171997,21.1,23.9
16.0,74.75,0.375,1.5,0.0,24.15618,12.8,32.2
16.0,72.5,0.75,0.0,0.0,24.144993,12.8,32.2
16.0,70.25,1.125,1.5,0.0,24.13791,12.8,32.2
16.0,68.0,1.5,3.0,0.0,24.136126,12.8,32.2
16.0,70.25,1.125,4.5,0.0,24.142534,12.8,32.2
16.0,72.5,0.75,6.0,0.0,24.157085,12.8,32.2
16.0,74.75,0.375,4.5,0.0,24.145655,12.8,32.2
16.0,77.0,0.0,3.0,0.0,24.098595,12.8,32.2
15.75,78.25,0.375,1.5,0.0,24.013905,12.8,32.2
15.5,79.5,0.75,0.0,0.0,23.897234,12.8,32.2
15.25,80.75,1.125,0.0,0.0,23.780144,12.8,32.2
15.0,82.0,1.5,0.0,0.0,23.670938,12.8,32.2
15.25,82.0,1.125,0.0,0.0,23.581089,12.8,32.2
15.5,82.0,0.75,0.0,0.0,23.50705,12.8,32.2
15.75,82.0,0.375,0.0,0.0,23.44463,12.8,32.2
16.0,82.0,0.0,0.0,0.0,23.391466,12.8,32.2
16.0,82.0,0.0,0.0,0.0,23.337017,12.8,32.2
16.0,82.0,0.0,0.0,0.0,23.280216,12.8,32.2
16.0,82.0,0.0,0.0,0.0,23.2224,12.8,32.2
16.0,82.0,0.0,0.0,0.0,23.164673,12.8,32.2
15.5,85.0,1.025,0.0,0.0,23.08858,12.8,32.2
15.0,88.0,2.05,0.0,0.0,22.993818,12.8,32.2
14.5,91.0,3.075,0.0,0.0,22.892218,12.8,32.2
14.0,94.0,4.1,0.0,0.0,22.788599,12.8,32.2
13.5,95.5,3.85,0.0,0.0,22.685429,12.8,32.2
13.0,97.0,3.6,0.0,0.0,22.605738,12.8,32.2
12.5,98.5,3.35,0.0,0.0,22.447546,12.8,32.2
12.0,100.0,3.1,0.0,0.0,22.273237,12.8,32.2
12.25,98.5,3.475,0.0,0.0,22.142527,12.8,32.2
12.5,97.0,3.85,0.0,0.0,21.952368,12.8,32.2
12.75,95.5,4.225,0.0,0.0,21.856539,12.8,32.2
13.0,94.0,4.6,0.0,0.0,21.692564,12.8,32.2
13.0,92.5,4.875,0.0,0.0,21.575716,12.8,32.2
13.0,91.0,5.15,0.0,0.0,21.459248,12.8,32.2
13.0,89.5,5.425,0.0,0.0,21.347769,12.8,32.2
13.0,88.0,5.7,0.0,0.0,21.246693,12.8,32.2
12.75,89.5,5.7,0.0,0.0,21.145454,12.8,32.2
12.5,91.0,5.7,0.0,0.0,21.041016,12.8,32.2
12.25,92.5,5.7,0.0,0.0,20.935244,12.8,32.2
12.0,94.0,5.7,0.0,0.0,20.82968,12.8,32.2
11.925,94.25,5.6,0.0,0.0,20.730532,12.8,32.2
11.85,94.5,5.5,0.0,0.0,20.63773,12.8,32.2
11.775,94.75,5.4,0.0,0.0,20.549202,12.8,32.2
11.7,95.0,5.3,0.0,0.0,20.463799,12.8,32.2
11.65,95.0,5.175,0.0,0.0,20.263447,12.8,40.0
11.6,95.0,5.05,0.0,0.0,20.10961,12.8,40.0
11.55,95.0,4.925,0.0,0.0,19.998753,12.8,40.0
11.5,95.0,4.8,0.0,0.0,19.900717,12.8,40.0
11.525,94.75,4.7,0.0,0.0,19.806728,12.8,40.0
11.55,94.5,4.6,0.0,0.0,19.717623,12.8,40.0
11.575,94.25,4.5,0.0,0.0,19.63424,12.8,40.0
11.6,94.0,4.4,0.0,0.0,19.556225,12.8,40.0
11.625,94.25,4.3,0.0,0.0,19.483927,12.8,40.0
11.65,94.5,4.2,0.0,0.0,19.416737,12.8,40.0
11.675,94.75,4.1,0.0,0.0,19.354013,12.8,40.0
11.7,95.0,4.0,0.0,0.0,19.295338,12.8,40.0
11.75,94.75,3.875,0.0,0.0,19.241003,12.8,40.0
11.8,94.5,3.75,0.0,0.0,19.190939,12.8,40.0
11.85,94.25,3.625,0.0,0.0,19.144592,12.8,40.0
11.9,94.0,3.5,0.0,0.0,19.10174,12.8,40.0
11.925,94.0,3.4,0.0,0.0,19.061354,12.8,40.0
11.95,94.0,3.3,0.0,0.0,19.024145,12.8,40.0
11.975,94.0,3.2,0.0,0.0,18.99892,12.8,40.0
12.0,94.0,3.1,0.0,0.0,18.986467,12.8,40.0
12.0,94.0,2.975,0.0,0.0,18.984102,12.8,40.0
12.0,94.0,2.85,0.0,0.0,18.990158,12.8,40.0
12.0,94.0,2.725,1.25,0.0,19.00981,12.8,40.0
12.0,94.0,2.6,2.5,0.0,19.04334,12.8,40.0
12.25,94.0,2.475,3.75,0.0,19.095304,12.8,40.0
12.5,94.0,2.35,5.0,0.0,19.163795,12.8,40.0
12.75,94.0,2.225,29.5,0.0,19.253307,12.8,40.0
13.0,94.0,2.1,54.0,0.0,19.407013,12.8,40.0
13.0,94.0,2.225,78.5,0.0,20.781296,21.1,23.9
13.0,94.0,2.35,103.0,0.0,21.094946,21.1,23.9
13.0,94.0,2.475,78.75,0.0,21.100842,21.1,23.9
13.0,94.0,2.6,54.5,0.0,21.100645,21.1,23.9
13.25,92.5,2.725,30.25,11.0,21.212221,21.1,23.9
13.5,91.0,2.85,6.0,11.0,21.494112,21.1,23.9
13.75,89.5,2.975,6.0,11.0,21.820425,21.1,23.9
14.0,88.0,3.1,6.0,11.0,22.13366,21.1,23.9
14.0,88.0,3.1,6.0,11.0,22.69226,21.1,23.9
14.0,88.0,3.1,6.0,11.0,23.173962,21.1,23.9
14.0,88.0,3.1,4.5,11.0,23.512524,21.1,23.9
14.0,88.0,3.1,3.0,11.0,23.787928,21.1,23.9
14.0,88.0,2.975,1.5,11.0,23.895058,21.1,23.9
14.0,88.0,2.85,0.0,11.0,23.8987,21.1,23.9
14.0,88.0,2.725,0.0,11.0,23.898693,21.1,23.9
14.0,88.0,2.6,0.0,11.0,23.898714,21.1,23.9
13.75,89.5,2.475,0.0,8.8,23.89889,21.1,23.9
13.5,91.0,2.35,0.0,8.8,23.898998,21.1,23.9
13.25,92.5,2.225,0.0,8.8,23.899073,21.1,23.9
13.0,94.0,2.1,0.0,8.8,23.899117,21.1,23.9
13.25,92.5,2.35,0.0,4.4,23.899277,21.1,23.9
13.5,91.0,2.6,0.0,4.4,23.899343,21.1,23.9
13.75,89.5,2.85,0.0,4.4,23.899382,21.1,23.9
14.0,88.0,3.1,0.0,4.4,23.899405,21.1,23.9
14.0,88.0,3.1,0.0,8.8,23.899319,21.1,23.9
14.0,88.0,3.1,0.0,8.8,23.899254,21.1,23.9
14.0,88.0,3.1,0.0,8.8,23.899185,21.1,23.9
14.0,88.0,3.1,0.0,8.8,23.899136,21.1,23.9
14.25,85.25,3.1,0.0,11.0,23.898922,21.1,23.9
14.5,82.5,3.1,0.0,11.0,23.898687,21.1,23.9
14.75,79.75,3.1,1.5,11.0,23.898504,21.1,23.9
15.0,77.0,3.1,3.0,11.0,23.8984,21.1,23.9
15.0,77.0,3.225,4.5,11.0,23.898602,21.1,23.9
15.0,77.0,3.35,6.0,11.0,23.898746,21.1,23.9
15.0,77.0,3.475,13.75,11.0,23.898825,21.1,23.9
15.0,77.0,3.6,21.5,11.0,23.898857,21.1,23.9
15.25,75.75,3.475,29.25,11.0,23.898909,21.1,23.9
15.5,74.5,3.35,37.0,11.0,23.898878,21.1,23.9
15.75,73.25,3.225,92.75,11.0,23.898829,21.1,23.9
16.0,72.0,3.1,148.5,11.0,23.8991,21.1,23.9
16.0,72.0,2.975,204.25,11.0,25.336258,21.1,23.9
16.0,72.0,2.85,260.0,11.0,26.878872,21.1,23.9
16.0,72.0,2.725,271.5,11.0,27.537954,21.1,23.9
16.0,72.0,2.6,283.0,11.0,28.042162,21.1,23.9
15.75,73.25,2.725,294.5,5.5,28.02055,12.8,40.0
15.5,74.5,2.85,306.0,5.5,27.946058,12.8,40.0
15.25,75.75,2.975,229.5,5.5,27.855095,12.8,40.0
15.0,77.0,3.1,153.0,5.5,27.75989,12.8,40.0
14.75,78.25,2.85,76.5,1.1,27.433231,12.8,40.0
14.5,79.5,2.6,0.0,1.1,27.002449,12.8,40.0
14.25,80.75,2.35,0.0,1.1,26.54794,12.8,40.0
14.0,82.0,2.1,0.0,1.1,26.263252,12.8,40.0
13.5,83.5,1.95,0.0,1.1,25.755344,12.8,40.0
13.0,85.0,1.8,0.0,1.1,25.209856,12.8,40.0
12.5,86.5,1.65,0.0,1.1,24.885616,12.8,40.0
12.0,88.0,1.5,0.0,1.1,24.400946,12.8,40.0
11.75,89.5,1.125,0.0,0.0,23.955866,12.8,40.0
11.5,91.0,0.75,0.0,0.0,23.48816,12.8,40.0
11.25,92.5,0.375,0.0,0.0,23.085066,12.8,40.0
11.0,94.0,0.0,0.0,0.0,22.847706,12.8,40.0
10.5,95.5,0.375,0.0,0.0,22.414528,12.8,40.0
10.0,97.0,0.75,0.0,0.0,22.092012,12.8,40.0
9.5,98.5,1.125,0.0,0.0,21.780796,12.8,40.0
9.0,100.0,1.5,0.0,0.0,21.480276,12.8,40.0
9.25,100.0,1.9,0.0,0.0,21.213758,12.8,40.0
9.5,100.0,2.3,0.0,0.0,20.98126,12.8,40.0
9.75,100.0,2.7,0.0,0.0,20.787685,12.8,40.0
10.0,100.0,3.1,0.0,0.0,20.619835,12.8,40.0
10.0,100.0,3.1,0.0,0.0,20.467562,12.8,40.0
10.0,100.0,3.1,0.0,0.0,20.32196,12.8,40.0
10.0,100.0,3.1,0.0,0.0,20.183636,12.8,40.0
10.0,100.0,3.1,0.0,0.0,20.05241,12.8,40.0
9.75,100.0,2.325,0.0,0.0,19.925606,12.8,40.0
9.5,100.0,1.55,0.0,0.0,19.80298,12.8,40.0
9.25,100.0,0.775,0.0,0.0,19.685173,12.8,40.0
9.0,100.0,0.0,0.0,0.0,19.572248,12.8,40.0
9.0,98.25,0.65,0.0,0.0,19.464108,12.8,40.0
9.0,96.5,1.3,0.0,0.0,19.360374,12.8,40.0
9.0,94.75,1.95,0.0,0.0,19.260777,12.8,40.0
9.0,93.0,2.6,0.0,0.0,19.165167,12.8,40.0
8.75,94.75,2.325,0.0,0.0,19.069374,12.8,40.0
8.5,96.5,2.05,0.0,0.0,18.97338,12.8,40.0
8.25,98.25,1.775,0.0,0.0,18.878223,12.8,40.0
8.0,100.0,1.5,0.0,0.0,18.784342,12.8,40.0
8.5,100.0,1.125,0.0,0.0,18.714474,12.8,40.0
9.0,100.0,0.75,0.0,0.0,18.66793,12.8,40.0
9.5,100.0,0.375,4.75,0.0,18.649918,12.8,40.0
10.0,100.0,0.0,9.5,0.0,18.65773,12.8,40.0
10.5,98.5,0.0,14.25,0.0,18.682667,12.8,40.0
11.0,97.0,0.0,19.0,0.0,18.722689,12.8,40.0
11.5,95.5,0.0,59.5,0.0,18.789997,12.8,40.0
12.0,94.0,0.0,100.0,0.0,18.893785,12.8,40.0
12.5,92.5,0.525,140.5,0.0,19.048517,12.8,40.0
13.0,91.0,1.05,181.0,0.0,19.213312,12.8,40.0
13.5,89.5,1.575,244.75,0.0,19.391174,12.8,40.0
14.0,88.0,2.1,308.5,0.0,19.637554,12.8,40.0
14.3,86.75,1.575,372.25,0.0,20.905006,21.1,23.9
14.6,85.5,1.05,436.0,0.0,21.099024,21.1,23.9
14.9,84.25,0.525,382.5,0.0,21.101032,21.1,23.9
15.2,83.0,0.0,329.0,0.0,21.100414,21.1,23.9
15.425,82.5,0.0,275.5,11.0,21.701233,21.1,23.9
15.65,82.0,0.0,222.0,11.0,22.319998,21.1,23.9
15.875,81.5,0.0,345.5,11.0,22.797308,21.1,23.9
16.1,81.0,0.0,469.0,11.0,23.19788,21.1,23.9
16.325,80.0,1.15,592.5,11.0,23.784887,21.1,23.9
16.55,79.0,2.3,716.0,11.0,23.898088,21.1,23.9
16.775,78.0,3.45,744.0,11.0,23.921074,21.1,23.9
17.0,77.0,4.6,772.0,11.0,24.050543,21.1,23.9
17.25,74.75,4.475,800.0,11.0,24.251219,21.1,23.9
17.5,72.5,4.35,828.0,11.0,24.42813,21.1,23.9
17.75,70.25,4.225,830.5,11.0,24.597286,21.1,23.9
18.0,68.0,4.1,833.0,11.0,24.758957,21.1,23.9
18.25,67.0,4.1,835.5,8.8,24.824226,21.1,23.9
18.5,66.0,4.1,838.0,8.8,24.890207,21.1,23.9
18.75,65.0,4.1,837.5,8.8,24.994987,21.1,23.9
19.0,64.0,4.1,837.0,8.8,25.079111,21.1,23.9
19.0,64.0,4.1,836.5,4.4,24.960617,21.1,23.9
19.0,64.0,4.1,836.0,4.4,24.890663,21.1,23.9
19.0,64.0,4.1,835.5,4.4,24.86296,21.1,23.9
19.0,64.0,4.1,835.0,4.4,24.852135,21.1,23.9
19.25,63.0,3.975,834.5,8.8,25.007954,21.1,23.9
19.5,62.0,3.85,834.0,8.8,25.14363,21.1,23.9
19.75,61.0,3.725,830.75,8.8,25.217525,21.1,23.9
20.0,60.0,3.6,827.5,8.8,25.277325,21.1,23.9
20.25,59.0,3.725,824.25,11.0,25.38355,21.1,23.9
20.5,58.0,3.85,821.0,11.0,25.522017,21.1,23.9
20.75,57.0,3.975,810.75,11.0,25.636961,21.1,23.9
21.0,56.0,4.1,800.5,11.0,25.74223,21.1,23.9
21.0,55.25,3.975,790.25,11.0,25.817986,21.1,23.9
21.0,54.5,3.85,780.0,11.0,25.892693,21.1,23.9
21.0,53.75,3.725,763.0,11.0,25.977627,21.1,23.9
21.0,53.0,3.6,746.0,11.0,26.06204,21.1,23.9
21.0,53.0,3.6,729.0,11.0,26.025246,21.1,23.9
21.0,53.0,3.6,712.0,11.0,26.030107,21.1,23.9
21.0,53.0,3.6,686.75,11.0,26.034777,21.1,23.9
21.0,53.0,3.6,661.5,11.0,26.014536,21.1,23.9
21.0,53.0,3.35,636.25,11.0,27.872324,21.1,23.9
21.0,53.0,3.1,611.0,11.0,29.342798,21.1,23.9
21.0,53.0,2.85,560.5,11.0,30.292986,21.1,23.9
21.0,53.0,2.6,510.0,11.0,30.872028,21.1,23.9
21.0,53.0,2.475,459.5,5.5,30.89968,12.8,40.0
21.0,53.0,2.35,409.0,5.5,30.854277,12.8,40.0
21.0,53.0,2.225,306.75,5.5,30.800009,12.8,40.0
21.0,53.0,2.1,204.5,5.5,30.735746,12.8,40.0
20.5,55.75,1.575,102.25,1.1,30.396564,12.8,40.0
20.0,58.5,1.05,0.0,1.1,29.949854,12.8,40.0
19.5,61.25,0.525,0.0,1.1,29.575308,12.8,40.0
19.0,64.0,0.0,0.0,1.1,29.095179,12.8,40.0
18.25,67.25,0.65,0.0,1.1,28.499952,12.8,40.0
17.5,70.5,1.3,0.0,1.1,27.901213,12.8,40.0
16.75,73.75,1.95,0.0,1.1,27.522211,12.8,40.0
16.0,77.0,2.6,0.0,1.1,26.98207,12.8,40.0
16.0,77.0,2.325,0.0,0.0,26.485775,12.8,40.0
16.0,77.0,2.05,0.0,0.0,26.100325,12.8,40.0
16.0,77.0,1.775,0.0,0.0,25.565557,12.8,40.0
16.0,77.0,1.5,0.0,0.0,25.183058,12.8,40.0
15.5,79.75,1.65,0.0,0.0,24.814869,12.8,40.0
15.0,82.5,1.8,0.0,0.0,24.45749,12.8,40.0
14.5,85.25,1.95,0.0,0.0,24.21683,12.8,40.0
14.0,88.0,2.1,0.0,0.0,23.799932,12.8,40.0
14.0,88.0,2.225,0.0,0.0,23.503397,12.8,40.0
14.0,88.0,2.35,0.0,0.0,23.232594,12.8,40.0
14.0,88.0,2.475,0.0,0.0,22.979544,12.8,40.0
14.0,88.0,2.6,0.0,0.0,22.743647,12.8,40.0
14.0,86.5,2.725,0.0,0.0,22.522451,12.8,40.0
14.0,85.0,2.85,0.0,0.0,22.31465,12.8,40.0
14.0,83.5,2.975,0.0,0.0,22.118975,12.8,40.0
14.0,82.0,3.1,0.0,0.0,21.9411,12.8,40.0
14.0,82.0,2.85,0.0,0.0,21.776997,12.8,40.0
14.0,82.0,2.6,0.0,0.0,21.62259,12.8,40.0
14.0,82.0,2.35,0.0,0.0,21.476374,12.8,40.0
14.0,82.0,2.1,0.0,0.0,21.338001,12.8,40.0
13.75,83.5,1.575,0.0,0.0,21.200296,12.8,40.0
13.5,85.0,1.05,0.0,0.0,21.062838,12.8,40.0
13.25,86.5,0.525,0.0,0.0,20.927486,12.8,40.0
13.0,88.0,0.0,0.0,0.0,20.795221,12.8,40.0
13.25,86.5,0.65,0.0,0.0,20.693441,12.8,40.0
13.5,85.0,1.3,0.0,0.0,20.606253,12.8,40.0
13.75,83.5,1.95,0.0,0.0,20.524946,12.8,40.0
14.0,82.0,2.6,0.0,0.0,20.44965,12.8,40.0
14.0,82.0,2.6,0.0,0.0,20.375637,12.8,40.0
14.0,82.0,2.6,25.0,0.0,20.305395,12.8,40.0
14.0,82.0,2.6,93.75,0.0,20.270727,12.8,40.0
14.0,82.0,2.6,162.5,0.0,20.241129,12.8,40.0
14.75,80.75,2.325,231.25,0.0,20.257332,12.8,40.0
15.5,79.5,2.05,300.0,0.0,20.316986,12.8,40.0
16.25,78.25,1.775,356.75,0.0,20.43774,12.8,40.0
17.0,77.0,1.5,413.5,0.0,20.579485,12.8,40.0
18.25,71.0,1.65,470.25,0.0,20.779444,12.8,40.0
19.5,65.0,1.8,527.0,0.0,21.0589,12.8,40.0
20.75,59.0,1.95,528.75,0.0,21.35714,12.8,40.0
22.0,53.0,2.1,530.5,0.0,21.616915,12.8,40.0
22.0,53.0,2.35,532.25,0.0,21.394434,21.1,23.9
22.0,53.0,2.6,534.0,0.0,21.331299,21.1,23.9
22.0,53.0,2.85,567.25,0.0,21.418911,21.1,23.9
22.0,53.0,3.1,600.5,0.0,21.529762,21.1,23.9
22.25,52.25,3.1,633.75,11.0,22.050657,21.1,23.9
22.5,51.5,3.1,667.0,11.0,22.546883,21.1,23.9
22.75,50.75,3.1,682.25,11.0,22.86557,21.1,23.9
23.0,50.0,3.1,697.5,11.0,23.16152,21.1,23.9
23.25,48.5,2.975,712.75,11.0,23.732811,21.1,23.9
23.5,47.0,2.85,728.0,11.0,24.10871,21.1,23.9
23.75,45.5,2.725,753.0,11.0,24.52122,21.1,23.9
24.0,44.0,2.6,778.0,11.0,24.768808,21.1,23.9
24.25,43.25,2.475,803.0,11.0,25.026188,21.1,23.9
24.5,42.5,2.35,828.0,11.0,25.257816,21.1,23.9
24.75,41.75,2.225,817.0,11.0,25.472677,21.1,23.9
25.0,41.0,2.1,806.0,11.0,25.668045,21.1,23.9
25.0,41.75,2.225,795.0,8.8,25.734844,21.1,23.9
25.0,42.5,2.35,784.0,8.8,25.876047,21.1,23.9
25.0,43.25,2.475,720.25,8.8,26.001934,21.1,23.9
25.0,44.0,2.6,656.5,8.8,26.117298,21.1,23.9
24.75,44.75,2.6,592.75,4.4,26.025738,21.1,23.9
24.5,45.5,2.6,529.0,4.4,25.993412,21.1,23.9
24.25,46.25,2.6,575.0,4.4,25.991444,21.1,23.9
24.0,47.0,2.6,621.0,4.4,25.97193,21.1,23.9
23.25,49.25,3.1,667.0,8.8,26.096376,21.1,23.9
22.5,51.5,3.6,713.0,8.8,26.176067,21.1,23.9
21.75,53.75,4.1,641.25,8.8,26.1907,21.1,23.9
21.0,56.0,4.6,569.5,8.8,26.184229,21.1,23.9
21.5,55.25,4.475,497.75,11.0,26.250889,21.1,23.9
22.0,54.5,4.35,426.0,11.0,26.336348,21.1,23.9
22.5,53.75,4.225,348.75,11.0,26.380045,21.1,23.9
23.0,53.0,4.1,271.5,11.0,26.40253,21.1,23.9
22.5,53.75,4.225,194.25,11.0,26.322912,21.1,23.9
22.0,54.5,4.35,117.0,11.0,26.217964,21.1,23.9
21.5,55.25,4.475,215.75,11.0,26.158062,21.1,23.9
21.0,56.0,4.6,314.5,11.0,26.161995,21.1,23.9
21.5,51.0,5.125,413.25,11.0,26.079605,21.1,23.9
22.0,46.0,5.65,512.0,11.0,26.090567,21.1,23.9
22.5,41.0,6.175,517.25,11.0,26.086535,21.1,23.9
23.0,36.0,6.7,522.5,11.0,26.06567,21.1,23.9
22.5,38.5,6.175,527.75,11.0,27.909134,21.1,23.9
22.0,41.0,5.65,533.0,11.0,29.353361,21.1,23.9
21.5,43.5,5.125,471.0,11.0,30.267067,21.1,23.9
21.0,46.0,4.6,409.0,11.0,30.794252,21.1,23.9
20.5,48.5,4.475,347.0,5.5,30.743496,12.8,40.0
20.0,51.0,4.35,285.0,5.5,30.600626,12.8,40.0
19.5,53.5,4.225,213.75,5.5,30.481152,12.8,40.0
19.0,56.0,4.1,142.5,5.5,30.369976,12.8,40.0
18.5,59.0,4.1,71.25,1.1,29.991337,12.8,40.0
18.0,62.0,4.1,0.0,1.1,29.510017,12.8,40.0
17.5,65.0,4.1,0.0,1.1,29.099253,12.8,40.0
17.0,68.0,4.1,0.0,1.1,28.574583,12.8,40.0
17.0,68.0,4.625,0.0,1.1,28.039072,12.8,40.0
17.0,68.0,5.15,0.0,1.1,27.564163,12.8,40.0
17.0,68.0,5.675,0.0,1.1,26.98703,12.8,40.0
17.0,68.0,6.2,0.0,1.1,26.585392,12.8,40.0
17.0,68.0,6.45,0.0,0.0,26.226469,12.8,40.0
17.0,68.0,6.7,0.0,0.0,25.682838,12.8,40.0
17.0,68.0,6.95,0.0,0.0,25.274294,12.8,40.0
17.0,68.0,7.2,0.0,0.0,24.91851,12.8,40.0
16.5,70.25,6.55,0.0,0.0,24.681017,12.8,40.0
16.0,72.5,5.9,0.0,0.0,24.2634,12.8,40.0
15.5,74.75,5.25,0.0,0.0,23.950575,12.8,40.0
15.0,77.0,4.6,0.0,0.0,23.648794,12.8,40.0
14.5,81.25,5.0,0.0,0.0,23.355446,12.8,40.0
14.0,85.5,5.4,0.0,0.0,23.070889,12.8,40.0
13.5,89.75,5.8,0.0,0.0,22.794231,12.8,40.0
13.0,94.0,6.2,0.0,0.0,22.524755,12.8,40.0
13.0,94.0,5.8,0.0,0.0,22.279835,12.8,40.0
13.0,94.0,5.4,0.0,0.0,22.058422,12.8,40.0
13.0,94.0,5.0,0.0,0.0,21.86134,12.8,40.0
13.0,94.0,4.6,0.0,0.0,21.68,12.8,40.0
12.75,95.5,5.25,0.0,0.0,21.501669,12.8,40.0
12.5,97.0,5.9,0.0,0.0,21.324867,12.8,40.0
12.25,98.5,6.55,0.0,0.0,21.151983,12.8,40.0
12.0,100.0,7.2,0.0,0.0,20.984106,12.8,40.0
12.0,100.0,7.075,0.0,0.0,20.829432,12.8,40.0
12.0,100.0,6.95,0.0,0.0,20.70694,12.8,40.0
12.0,100.0,6.825,0.0,0.0,20.594881,12.8,40.0
12.0,100.0,6.7,0.0,0.0,20.485277,12.8,40.0
12.0,100.0,6.7,0.0,0.0,20.378622,12.8,40.0
12.0,100.0,6.7,0.0,0.0,20.276438,12.8,40.0
12.0,100.0,6.7,0.0,0.0,20.179087,12.8,40.0
12.0,100.0,6.7,0.0,0.0,20.08674,12.8,40.0
12.0,100.0,6.575,0.0,0.0,19.99763,12.8,40.0
12.0,100.0,6.45,0.0,0.0,19.912077,12.8,40.0
12.0,100.0,6.325,6.0,0.0,19.841627,12.8,40.0
12.0,100.0,6.2,12.0,0.0,19.788166,12.8,40.0
12.0,98.5,5.675,18.0,0.0,19.749916,12.8,40.0
12.0,97.0,5.15,24.0,0.0,19.724854,12.8,40.0
12.0,95.5,4.625,105.75,0.0,19.737602,12.8,40.0
12.0,94.0,4.1,187.5,0.0,19.77877,12.8,40.0
12.25,92.5,4.5,269.25,0.0,19.85651,12.8,40.0
12.5,91.0,4.9,351.0,0.0,19.893373,12.8,40.0
12.75,89.5,5.3,418.25,0.0,19.939756,12.8,40.0
13.0,88.0,5.7,485.5,0.0,20.020578,12.8,40.0
13.25,86.5,5.175,552.75,0.0,20.998875,21.1,23.9
13.5,85.0,4.65,620.0,0.0,21.101503,21.1,23.9
13.75,83.5,4.125,634.75,0.0,21.101234,21.1,23.9
14.0,82.0,3.6,649.5,0.0,21.100227,21.1,23.9
14.25,80.75,3.85,664.25,11.0,21.684061,21.1,23.9
14.5,79.5,4.1,679.0,11.0,22.212456,21.1,23.9
14.75,78.25,4.35,697.0,11.0,22.672579,21.1,23.9
15.0,77.0,4.6,715.0,11.0,23.182077,21.1,23.9
15.25,75.75,4.475,733.0,11.0,23.79463,21.1,23.9
15.5,74.5,4.35,751.0,11.0,23.896536,21.1,23.9
15.75,73.25,4.225,762.75,11.0,23.89841,21.1,23.9
16.0,72.0,4.1,774.5,11.0,23.974197,21.1,23.9
16.0,73.25,4.625,786.25,11.0,24.139647,21.1,23.9
16.0,74.5,5.15,798.0,11.0,24.312141,21.1,23.9
16.0,75.75,5.675,778.0,11.0,24.474905,21.1,23.9
16.0,77.0,6.2,758.0,11.0,24.621325,21.1,23.9
16.25,75.75,6.2,738.0,8.8,24.652313,21.1,23.9
16.5,74.5,6.2,718.0,8.8,24.755001,21.1,23.9
16.75,73.25,6.2,705.25,8.8,24.848413,21.1,23.9
17.0,72.0,6.2,692.5,8.8,24.93327,21.1,23.9
17.0,72.0,6.075,679.75,4.4,24.81295,21.1,23.9
17.0,72.0,5.95,667.0,4.4,24.743456,21.1,23.9
17.0,72.0,5.825,698.0,4.4,24.721405,21.1,23.9
17.0,72.0,5.7,729.0,4.4,24.68529,21.1,23.9
17.25,70.0,5.7,760.0,8.8,24.835558,21.1,23.9
17.5,68.0,5.7,791.0,8.8,24.952877,21.1,23.9
17.75,66.0,5.7,781.75,8.8,25.006104,21.1,23.9
18.0,64.0,5.7,772.5,8.8,25.048018,21.1,23.9
18.0,64.0,5.825,763.25,11.0,25.135933,21.1,23.9
18.0,64.0,5.95,754.0,11.0,25.24236,21.1,23.9
18.0,64.0,6.075,748.25,11.0,25.32569,21.1,23.9
18.0,64.0,6.2,742.5,11.0,25.409958,21.1,23.9
18.0,64.0,6.2,736.75,11.0,25.442055,21.1,23.9
18.0,64.0,6.2,731.0,11.0,25.486155,21.1,23.9
18.0,64.0,6.2,707.75,11.0,25.548656,21.1,23.9
18.0,64.0,6.2,684.5,11.0,25.60783,21.1,23.9
17.75,65.0,5.8,661.25,11.0,25.543623,21.1,23.9
17.5,66.0,5.4,638.0,11.0,25.508814,21.1,23.9
17.25,67.0,5.0,607.0,11.0,25.478191,21.1,23.9
17.0,68.0,4.6,576.0,11.0,25.422195,21.1,23.9
17.0,68.0,4.6,545.0,11.0,27.12404,21.1,23.9
17.0,68.0,4.6,514.0,11.0,28.466288,21.1,23.9
17.0,68.0,4.6,464.25,11.0,29.323431,21.1,23.9
17.0,68.0,4.6,414.5,11.0,29.84427,21.1,23.9
16.25,71.5,5.0,364.75,5.5,29.77881,12.8,40.0
15.5,75.0,5.4,315.0,5.5,29.601225,12.8,40.0
14.75,78.5,5.8,236.25,5.5,29.479774,12.8,40.0
14.0,82.0,6.2,157.5,5.5,29.291357,12.8,40.0
