Site Outdoor Air Drybulb Temperature(Environment),Site Outdoor Air Relative Humidity(Environment),Site Wind Speed(Environment),Site Direct Solar Radiation Rate per Area(Environment),Zone People Occupant Count(SPACE1-1),Zone Air Temperature(SPACE1-1),Zone Thermostat Heating Setpoint Temperature(SPACE1-1),Zone Thermostat Cooling Setpoint Temperature(SPACE1-1)
22.0,95.5,3.725,0.0,0.0,26.451246,12.8,40.0
22.0,97.0,3.85,0.0,0.0,26.103476,12.8,40.0
22.0,98.5,3.975,0.0,0.0,25.679695,12.8,40.0
22.0,100.0,4.1,0.0,0.0,25.489426,12.8,40.0
22.0,100.0,4.1,0.0,0.0,25.154358,12.8,40.0
22.0,100.0,4.1,0.0,0.0,24.9316,12.8,40.0
22.0,100.0,4.1,0.0,0.0,24.722206,12.8,40.0
22.0,100.0,4.1,0.0,0.0,24.529505,12.8,40.0
22.0,100.0,3.975,0.0,0.0,24.351374,12.8,40.0
22.0,100.0,3.85,0.0,0.0,24.191854,12.8,40.0
22.0,100.0,3.725,0.0,0.0,24.045847,12.8,40.0
22.0,100.0,3.6,0.0,0.0,23.909374,12.8,40.0
22.0,100.0,3.475,0.0,0.0,23.782778,12.8,40.0
22.0,100.0,3.35,0.0,0.0,23.66587,12.8,40.0
22.0,100.0,3.225,0.0,0.0,23.557674,12.8,40.0
22.0,100.0,3.1,0.0,0.0,23.457222,12.8,40.0
22.0,100.0,3.35,0.0,0.0,23.36151,12.8,40.0
22.0,100.0,3.6,0.0,0.0,23.26978,12.8,40.0
22.0,100.0,3.85,0.0,0.0,23.182365,12.8,40.0
22.0,100.0,4.1,0.0,0.0,23.099567,12.8,40.0
21.75,100.0,3.075,0.0,0.0,23.015291,12.8,40.0
21.5,100.0,2.05,0.0,0.0,22.929308,12.8,40.0
21.25,100.0,1.025,0.0,0.0,22.84358,12.8,40.0
21.0,100.0,0.0,0.0,0.0,22.759243,12.8,40.0
21.25,98.5,0.775,0.0,0.0,22.68387,12.8,40.0
21.5,97.0,1.55,0.0,0.0,22.6178,12.8,40.0
21.75,95.5,2.325,0.0,0.0,22.558804,12.8,40.0
22.0,94.0,3.1,0.0,0.0,22.505814,12.8,40.0
22.0,94.0,3.35,0.0,0.0,22.455177,12.8,40.0
22.0,94.0,3.6,0.0,0.0,22.406185,12.8,40.0
22.0,94.0,3.85,0.0,0.0,22.35946,12.8,40.0
22.0,94.0,4.1,0.0,0.0,22.315321,12.8,40.0
22.0,94.0,3.975,0.0,0.0,22.27364,12.8,40.0
22.0,94.0,3.85,0.0,0.0,22.234001,12.8,40.0
22.0,94.0,3.725,77.25,0.0,22.24676,12.8,40.0
22.0,94.0,3.6,154.5,0.0,22.289804,12.8,40.0
22.25,92.75,3.975,231.75,0.0,22.38232,12.8,40.0
22.5,91.5,4.35,309.0,0.0,22.521856,12.8,40.0
22.75,90.25,4.725,349.75,0.0,22.732183,12.8,40.0
23.0,89.0,5.1,390.5,0.0,22.901651,12.8,40.0
23.25,87.5,5.1,431.25,0.0,22.189919,21.1,23.9
23.5,86.0,5.1,472.0,0.0,21.996859,21.1,23.9
23.75,84.5,5.1,448.75,0.0,21.977198,21.1,23.9
24.0,83.0,5.1,425.5,0.0,21.966084,21.1,23.9
24.5,80.75,4.975,402.25,11.0,22.2821,21.1,23.9
25.0,78.5,4.85,379.0,11.0,22.573122,21.1,23.9
25.5,76.25,4.725,393.25,11.0,22.902182,21.1,23.9
26.0,74.0,4.6,407.5,11.0,23.167072,21.1,23.9
26.0,73.0,4.725,421.75,11.0,23.673786,21.1,23.9
26.0,72.0,4.85,436.0,11.0,23.931402,21.1,23.9
26.0,71.0,4.975,361.75,11.0,24.087988,21.1,23.9
26.0,70.0,5.1,287.5,11.0,24.23703,21.1,23.9
26.25,68.0,5.375,213.25,11.0,24.393696,21.1,23.9
26.5,66.0,5.65,139.0,11.0,24.535799,21.1,23.9
26.75,64.0,5.925,226.0,11.0,24.675005,21.1,23.9
27.0,62.0,6.2,313.0,11.0,24.811707,21.1,23.9
27.25,61.0,6.325,400.0,8.8,24.874752,21.1,23.9
27.5,60.0,6.45,487.0,8.8,24.952265,21.1,23.9
27.75,59.0,6.575,524.25,8.8,25.045683,21.1,23.9
28.0,58.0,6.7,561.5,8.8,25.137453,21.1,23.9
28.0,58.0,6.7,598.75,4.4,25.01596,21.1,23.9
28.0,58.0,6.7,636.0,4.4,24.961786,21.1,23.9
28.0,58.0,6.7,601.25,4.4,24.946827,21.1,23.9
28.0,58.0,6.7,566.5,4.4,24.941679,21.1,23.9
28.0,58.0,6.45,531.75,8.8,25.08764,21.1,23.9
28.0,58.0,6.2,497.0,8.8,25.187727,21.1,23.9
28.0,58.0,5.95,523.5,8.8,25.23641,21.1,23.9
28.0,58.0,5.7,550.0,8.8,25.277102,21.1,23.9
28.0,57.25,5.825,576.5,11.0,25.361097,21.1,23.9
28.0,56.5,5.95,603.0,11.0,25.457958,21.1,23.9
28.0,55.75,6.075,599.25,11.0,25.52082,21.1,23.9
28.0,55.0,6.2,595.5,11.0,25.57217,21.1,23.9
28.0,57.75,5.3,591.75,11.0,25.566435,21.1,23.9
28.0,60.5,4.4,588.0,11.0,25.568985,21.1,23.9
28.0,63.25,3.5,604.75,11.0,25.589804,21.1,23.9
28.0,66.0,2.6,621.5,11.0,25.60782,21.1,23.9
28.0,63.25,3.75,638.25,11.0,25.516922,21.1,23.9
28.0,60.5,4.9,655.0,11.0,25.445047,21.1,23.9
28.0,57.75,6.05,600.0,11.0,25.396917,21.1,23.9
28.0,55.0,7.2,545.0,11.0,25.335093,21.1,23.9
28.0,55.0,6.55,490.0,11.0,27.574547,21.1,23.9
28.0,55.0,5.9,435.0,11.0,29.278341,21.1,23.9
28.0,55.0,5.25,352.5,11.0,30.365606,21.1,23.9
28.0,55.0,4.6,270.0,11.0,30.999607,21.1,23.9
27.5,57.5,4.35,187.5,5.5,31.039057,12.8,40.0
27.0,60.0,4.1,105.0,5.5,31.053648,12.8,40.0
26.5,62.5,3.85,94.0,5.5,30.953747,12.8,40.0
26.0,65.0,3.6,83.0,5.5,30.885021,12.8,40.0
25.5,66.0,3.475,72.0,1.1,30.584288,12.8,40.0
25.0,67.0,3.35,61.0,1.1,30.198519,12.8,40.0
24.5,68.0,3.225,45.75,1.1,29.766335,12.8,40.0
24.0,69.0,3.1,0.0,1.1,29.472534,12.8,40.0
23.75,70.0,3.1,0.0,1.1,28.951038,12.8,40.0
23.5,71.0,3.1,0.0,1.1,28.492365,12.8,40.0
23.25,72.0,3.1,0.0,1.1,28.18934,12.8,40.0
23.0,73.0,3.1,0.0,1.1,27.757708,12.8,40.0
22.75,74.25,3.225,0.0,0.0,27.356188,12.8,40.0
22.5,75.5,3.35,0.0,0.0,26.92237,12.8,40.0
22.25,76.75,3.475,0.0,0.0,26.660112,12.8,40.0
22.0,78.0,3.6,0.0,0.0,26.224533,12.8,40.0
21.75,78.0,3.6,0.0,0.0,25.92551,12.8,40.0
21.5,78.0,3.6,0.0,0.0,25.643362,12.8,40.0
21.25,78.0,3.6,0.0,0.0,25.378418,12.8,40.0
21.0,78.0,3.6,0.0,0.0,25.13035,12.8,40.0
20.5,80.5,3.6,0.0,0.0,24.883375,12.8,40.0
20.0,83.0,3.6,0.0,0.0,24.635517,12.8,40.0
19.5,85.5,3.6,0.0,0.0,24.392206,12.8,40.0
19.0,88.0,3.6,0.0,0.0,24.153296,12.8,40.0
18.75,88.0,3.225,0.0,0.0,24.056496,12.8,40.0
18.5,88.0,2.85,0.0,0.0,23.967144,12.8,40.0
18.25,88.0,2.475,0.0,0.0,23.839548,12.8,40.0
18.0,88.0,2.1,0.0,0.0,23.693518,12.8,40.0
18.0,88.0,2.35,0.0,0.0,23.556484,12.8,40.0
18.0,88.0,2.6,0.0,0.0,23.432589,12.8,40.0
18.0,88.0,2.85,0.0,0.0,23.317049,12.8,40.0
18.0,88.0,3.1,0.0,0.0,23.206816,12.8,40.0
17.75,89.5,2.85,0.0,0.0,23.094078,12.8,40.0
17.5,91.0,2.6,0.0,0.0,22.97879,12.8,40.0
17.25,92.5,2.35,0.0,0.0,22.863329,12.8,40.0
17.0,94.0,2.1,0.0,0.0,22.74887,12.8,40.0
16.75,95.5,1.575,0.0,0.0,22.636034,12.8,40.0
16.5,97.0,1.05,0.0,0.0,22.524609,12.8,40.0
16.25,98.5,0.525,0.0,0.0,22.414408,12.8,40.0
16.0,100.0,0.0,0.0,0.0,22.305456,12.8,40.0
16.0,100.0,0.0,0.0,0.0,22.20555,12.8,40.0
16.0,100.0,0.0,0.0,0.0,22.114765,12.8,40.0
16.0,100.0,0.0,0.0,0.0,22.030342,12.8,40.0
16.0,100.0,0.0,0.0,0.0,21.950632,12.8,40.0
16.0,100.0,0.375,0.0,0.0,21.87648,12.8,40.0
16.0,100.0,0.75,0.0,0.0,21.807789,12.8,40.0
16.0,100.0,1.125,0.0,0.0,21.759237,12.8,40.0
16.0,100.0,1.5,0.0,0.0,21.73386,12.8,40.0
16.25,98.5,1.125,0.0,0.0,21.73448,12.8,40.0
16.5,97.0,0.75,0.0,0.0,21.757774,12.8,40.0
16.75,95.5,0.375,20.25,0.0,21.8225,12.8,40.0
17.0,94.0,0.0,40.5,0.0,21.910587,12.8,40.0
17.0,94.0,0.65,60.75,0.0,22.061708,21.1,23.9
17.0,94.0,1.3,81.0,0.0,22.213402,21.1,23.9
17.0,94.0,1.95,193.5,0.0,22.357365,21.1,23.9
17.0,94.0,2.6,306.0,0.0,22.552631,21.1,23.9
17.5,91.25,1.95,418.5,0.0,22.808493,21.1,23.9
18.0,88.5,1.3,531.0,0.0,23.159966,21.1,23.9
18.5,85.75,0.65,574.0,0.0,23.468292,21.1,23.9
19.0,83.0,0.0,617.0,0.0,23.728096,21.1,23.9
19.5,81.75,0.525,660.0,0.0,24.015022,21.1,23.9
20.0,80.5,1.05,703.0,0.0,24.40333,21.1,23.9
20.5,79.25,1.575,706.75,0.0,24.656761,21.1,23.9
21.0,78.0,2.1,710.5,0.0,25.061335,21.1,23.9
21.5,75.75,2.225,714.25,0.0,25.307043,21.1,23.9
22.0,73.5,2.35,718.0,0.0,25.734797,21.1,23.9
22.5,71.25,2.475,607.75,0.0,26.05643,21.1,23.9
23.0,69.0,2.6,497.5,0.0,26.377762,21.1,23.9
23.25,69.0,2.325,387.25,0.0,26.678776,21.1,23.9
23.5,69.0,2.05,277.0,0.0,26.952919,21.1,23.9
23.75,69.0,1.775,225.75,0.0,27.195723,21.1,23.9
24.0,69.0,1.5,174.5,0.0,27.419235,21.1,23.9
24.0,70.25,2.275,123.25,0.0,27.607403,21.1,23.9
24.0,71.5,3.05,72.0,0.0,27.758411,21.1,23.9
24.0,72.75,3.825,63.0,0.0,27.87188,21.1,23.9
24.0,74.0,4.6,54.0,0.0,27.944778,21.1,23.9
24.0,74.0,4.475,45.0,0.0,27.984007,12.8,32.2
24.0,74.0,4.35,36.0,0.0,27.991926,12.8,32.2
24.0,74.0,4.225,77.75,0.0,28.02959,12.8,32.2
24.0,74.0,4.1,119.5,0.0,28.122303,12.8,32.2
24.5,74.0,4.1,161.25,0.0,28.243223,12.8,32.2
25.0,74.0,4.1,203.0,0.0,28.461626,12.8,32.2
25.5,74.0,4.1,238.5,0.0,28.660198,12.8,32.2
26.0,74.0,4.1,274.0,0.0,28.84881,12.8,32.2
26.0,74.0,3.975,309.5,0.0,28.976679,12.8,32.2
26.0,74.0,3.85,345.0,0.0,29.165115,12.8,32.2
26.0,74.0,3.725,378.25,0.0,29.305887,12.8,32.2
26.0,74.0,3.6,411.5,0.0,29.454803,12.8,32.2
26.15,73.25,3.675,444.75,0.0,29.598024,12.8,32.2
26.3,72.5,3.75,478.0,0.0,29.694647,12.8,32.2
26.45,71.75,3.825,454.25,0.0,29.772598,12.8,32.2
26.6,71.0,3.9,430.5,0.0,29.848997,12.8,32.2
26.7,70.75,3.95,406.75,0.0,29.845057,12.8,32.2
26.8,70.5,4.0,383.0,0.0,29.828152,12.8,32.2
26.9,70.25,4.05,357.5,0.0,29.76781,12.8,32.2
27.0,70.0,4.1,332.0,0.0,29.67086,12.8,32.2
26.75,71.0,3.725,306.5,0.0,29.539106,12.8,32.2
26.5,72.0,3.35,281.0,0.0,29.377882,12.8,32.2
26.25,73.0,2.975,216.75,0.0,29.232653,12.8,32.2
26.0,74.0,2.6,152.5,0.0,29.019148,12.8,32.2
25.5,76.25,2.475,88.25,0.0,28.770033,12.8,32.2
25.0,78.5,2.35,24.0,0.0,28.490665,12.8,32.2
24.5,80.75,2.225,18.0,0.0,28.138552,12.8,32.2
24.0,83.0,2.1,0.0,0.0,27.899773,12.8,32.2
24.0,84.5,2.225,0.0,0.0,27.5791,12.8,32.2
24.0,86.0,2.35,0.0,0.0,27.39194,12.8,32.2
24.0,87.5,2.475,0.0,0.0,27.110584,12.8,32.2
24.0,89.0,2.6,0.0,0.0,26.894836,12.8,32.2
23.75,89.0,2.725,0.0,0.0,26.745937,12.8,32.2
23.5,89.0,2.85,0.0,0.0,26.484484,12.8,32.2
23.25,89.0,2.975,0.0,0.0,26.285618,12.8,32.2
23.0,89.0,3.1,0.0,0.0,26.091742,12.8,32.2
23.0,89.0,3.225,0.0,0.0,25.911545,12.8,32.2
23.0,89.0,3.35,0.0,0.0,25.746355,12.8,32.2
23.0,89.0,3.475,0.0,0.0,25.591003,12.8,32.2
23.0,89.0,3.6,0.0,0.0,25.444374,12.8,32.2
23.0,89.0,3.475,0.0,0.0,25.311945,12.8,32.2
23.0,89.0,3.35,0.0,0.0,25.190166,12.8,32.2
23.0,89.0,3.225,0.0,0.0,25.075605,12.8,32.2
23.0,89.0,3.1,0.0,0.0,24.967169,12.8,32.2
22.75,88.75,3.1,0.0,0.0,24.855637,12.8,40.0
22.5,88.5,3.1,0.0,0.0,24.74063,12.8,40.0
22.25,88.25,3.1,0.0,0.0,24.625128,12.8,40.0
22.0,88.0,3.1,0.0,0.0,24.510448,12.8,40.0
22.0,88.0,3.225,0.0,0.0,24.406477,12.8,40.0
22.0,88.0,3.35,0.0,0.0,24.313337,12.8,40.0
22.0,88.0,3.475,0.0,0.0,24.227598,12.8,40.0
22.0,88.0,3.6,0.0,0.0,24.147316,12.8,40.0
22.0,86.75,3.6,0.0,0.0,24.068897,12.8,40.0
22.0,85.5,3.6,0.0,0.0,23.991873,12.8,40.0
22.0,84.25,3.6,0.0,0.0,23.91706,12.8,40.0
22.0,83.0,3.6,0.0,0.0,23.844923,12.8,40.0
22.0,83.0,3.6,0.0,0.0,23.777302,12.8,40.0
22.0,83.0,3.6,0.0,0.0,23.714254,12.8,40.0
22.0,83.0,3.6,0.0,0.0,23.654919,12.8,40.0
22.0,83.0,3.6,0.0,0.0,23.598724,12.8,40.0
22.0,83.0,3.6,0.0,0.0,23.545319,12.8,40.0
22.0,83.0,3.6,0.0,0.0,23.494726,12.8,40.0
22.0,83.0,3.6,0.0,0.0,23.446684,12.8,40.0
22.0,83.0,3.6,0.0,0.0,23.404615,12.8,40.0
22.0,81.75,3.6,0.0,0.0,23.360996,12.8,40.0
22.0,80.5,3.6,0.0,0.0,23.319395,12.8,40.0
22.0,79.25,3.6,0.0,0.0,23.295706,12.8,40.0
22.0,78.0,3.6,0.0,0.0,23.289795,12.8,40.0
22.0,78.0,3.725,0.0,0.0,23.300562,12.8,40.0
22.0,78.0,3.85,0.0,0.0,23.325668,12.8,40.0
22.0,78.0,3.975,91.75,0.0,23.395128,12.8,40.0
22.0,78.0,4.1,183.5,0.0,23.521162,12.8,40.0
22.25,76.75,4.875,275.25,0.0,23.69903,21.1,23.9
22.5,75.5,5.65,367.0,0.0,23.969418,21.1,23.9
22.75,74.25,6.425,298.25,0.0,24.171015,21.1,23.9
23.0,73.0,7.2,229.5,0.0,24.378208,21.1,23.9
23.0,73.0,6.675,160.75,0.0,24.57417,21.1,23.9
23.0,73.0,6.15,92.0,0.0,24.853779,21.1,23.9
23.0,73.0,5.625,102.25,0.0,25.05638,21.1,23.9
23.0,73.0,5.1,112.5,0.0,25.286915,21.1,23.9
23.25,72.0,5.1,122.75,0.0,25.53557,21.1,23.9
23.5,71.0,5.1,133.0,0.0,25.787003,21.1,23.9
23.75,70.0,5.1,240.0,0.0,26.051035,21.1,23.9
24.0,69.0,5.1,347.0,0.0,26.257395,21.1,23.9
24.5,68.0,4.975,454.0,0.0,26.604668,21.1,23.9
25.0,67.0,4.85,561.0,0.0,26.91916,21.1,23.9
25.5,66.0,4.725,435.75,0.0,27.188202,21.1,23.9
26.0,65.0,4.6,310.5,0.0,27.385658,21.1,23.9
24.75,70.75,4.35,185.25,0.0,27.424198,21.1,23.9
23.5,76.5,4.1,60.0,0.0,27.476143,21.1,23.9
22.25,82.25,3.85,186.0,0.0,27.498882,21.1,23.9
21.0,88.0,3.6,312.0,0.0,27.554674,21.1,23.9
21.75,86.75,4.5,438.0,0.0,27.692556,21.1,23.9
22.5,85.5,5.4,564.0,0.0,27.898184,21.1,23.9
23.25,84.25,6.3,436.5,0.0,28.067238,21.1,23.9
24.0,83.0,7.2,309.0,0.0,28.173717,21.1,23.9
24.25,79.5,7.45,181.5,0.0,28.221441,12.8,32.2
24.5,76.0,7.7,54.0,0.0,28.224972,12.8,32.2
24.75,72.5,7.95,42.0,0.0,28.19043,12.8,32.2
25.0,69.0,8.2,30.0,0.0,28.119976,12.8,32.2
24.5,71.25,7.95,18.0,0.0,27.992163,12.8,32.2
24.0,73.5,7.7,6.0,0.0,27.837355,12.8,32.2
23.5,75.75,7.45,136.75,0.0,27.671402,12.8,32.2
23.0,78.0,7.2,267.5,0.0,27.622179,12.8,32.2
23.25,77.0,6.425,398.25,0.0,27.697487,12.8,32.2
23.5,76.0,5.65,529.0,0.0,27.818455,12.8,32.2
23.75,75.0,4.875,401.25,0.0,27.899914,12.8,32.2
24.0,74.0,4.1,273.5,0.0,27.92643,12.8,32.2
24.0,74.0,4.5,145.75,0.0,27.899467,12.8,32.2
24.0,74.0,4.9,18.0,0.0,27.784182,12.8,32.2
24.0,74.0,5.3,99.0,0.0,27.705847,12.8,32.2
24.0,74.0,5.7,180.0,0.0,27.732765,12.8,32.2
23.75,73.75,6.075,261.0,0.0,27.747057,12.8,32.2
23.5,73.5,6.45,342.0,0.0,27.767801,12.8,32.2
23.25,73.25,6.825,336.5,0.0,27.737297,12.8,32.2
23.0,73.0,7.2,331.0,0.0,27.673113,12.8,32.2
23.0,74.25,6.425,325.5,0.0,27.595165,12.8,32.2
23.0,75.5,5.65,320.0,0.0,27.466438,12.8,32.2
23.0,76.75,4.875,246.0,0.0,27.311213,12.8,32.2
23.0,78.0,4.1,172.0,0.0,27.186176,12.8,32.2
22.75,79.25,3.85,98.0,0.0,26.996473,12.8,32.2
22.5,80.5,3.6,24.0,0.0,26.776958,12.8,32.2
22.25,81.75,3.35,18.0,0.0,26.495287,12.8,32.2
22.0,83.0,3.1,0.0,0.0,26.26114,12.8,32.2
21.75,84.25,2.975,0.0,0.0,26.085274,12.8,32.2
21.5,85.5,2.85,0.0,0.0,25.823906,12.8,32.2
21.25,86.75,2.725,0.0,0.0,25.612528,12.8,32.2
21.0,88.0,2.6,0.0,0.0,25.468319,12.8,32.2
21.0,88.0,2.725,0.0,0.0,25.2267,12.8,32.2
21.0,88.0,2.85,0.0,0.0,25.0564,12.8,32.2
21.0,88.0,2.975,0.0,0.0,24.895231,12.8,32.2
21.0,88.0,3.1,0.0,0.0,24.743141,12.8,32.2
21.0,88.0,3.225,0.0,0.0,24.604902,12.8,32.2
21.0,88.0,3.35,0.0,0.0,24.479296,12.8,32.2
21.0,88.0,3.475,0.0,0.0,24.3686,12.8,32.2
21.0,88.0,3.6,0.0,0.0,24.268267,12.8,32.2
21.0,88.0,3.475,0.0,0.0,24.170721,12.8,32.2
21.0,88.0,3.35,0.0,0.0,24.074442,12.8,32.2
21.0,88.0,3.225,0.0,0.0,23.981167,12.8,32.2
21.0,88.0,3.1,0.0,0.0,23.891747,12.8,32.2
20.5,89.5,3.1,0.0,0.0,23.66557,12.8,40.0
20.0,91.0,3.1,0.0,0.0,23.431917,12.8,40.0
19.5,92.5,3.1,0.0,0.0,23.235622,12.8,40.0
19.0,94.0,3.1,0.0,0.0,23.058174,12.8,40.0
19.0,94.0,2.85,0.0,0.0,22.902346,12.8,40.0
19.0,94.0,2.6,0.0,0.0,22.7642,12.8,40.0
19.0,94.0,2.35,0.0,0.0,22.638086,12.8,40.0
19.0,94.0,2.1,0.0,0.0,22.521019,12.8,40.0
19.0,94.0,2.1,0.0,0.0,22.410393,12.8,40.0
19.0,94.0,2.1,0.0,0.0,22.30562,12.8,40.0
19.0,94.0,2.1,0.0,0.0,22.20674,12.8,40.0
19.0,94.0,2.1,0.0,0.0,22.113558,12.8,40.0
18.75,94.0,2.35,0.0,0.0,22.018143,12.8,40.0
18.5,94.0,2.6,0.0,0.0,21.920094,12.8,40.0
18.25,94.0,2.85,0.0,0.0,21.821484,12.8,40.0
18.0,94.0,3.1,0.0,0.0,21.723383,12.8,40.0
18.0,92.5,2.975,0.0,0.0,21.632568,12.8,40.0
18.0,91.0,2.85,0.0,0.0,21.548916,12.8,40.0
18.0,89.5,2.725,0.0,0.0,21.470037,12.8,40.0
18.0,88.0,2.6,0.0,0.0,21.394625,12.8,40.0
18.0,88.0,2.725,0.0,0.0,21.32354,12.8,40.0
18.0,88.0,2.85,0.0,0.0,21.25684,12.8,40.0
18.0,88.0,2.975,79.0,0.0,21.230196,12.8,40.0
18.0,88.0,3.1,158.0,0.0,21.25793,12.8,40.0
18.25,86.75,3.35,237.0,0.0,21.233614,12.8,40.0
18.5,85.5,3.6,316.0,0.0,21.287563,12.8,40.0
18.75,84.25,3.85,372.25,0.0,21.383062,12.8,40.0
19.0,83.0,4.1,428.5,0.0,21.491308,12.8,40.0
19.5,80.5,4.1,484.75,0.0,21.139221,21.1,23.9
20.0,78.0,4.1,541.0,0.0,21.100464,21.1,23.9
20.5,75.5,4.1,537.0,0.0,21.099527,21.1,23.9
21.0,73.0,4.1,533.0,0.0,21.099037,21.1,23.9
21.25,72.0,4.5,529.0,11.0,21.483774,21.1,23.9
21.5,71.0,4.9,525.0,11.0,21.831148,21.1,23.9
21.75,70.0,5.3,424.0,11.0,22.109318,21.1,23.9
22.0,69.0,5.7,323.0,11.0,22.406126,21.1,23.9
22.0,67.75,5.825,222.0,11.0,22.837715,21.1,23.9
22.0,66.5,5.95,121.0,11.0,23.165987,21.1,23.9
22.0,65.25,6.075,228.0,11.0,23.41147,21.1,23.9
22.0,64.0,6.2,335.0,11.0,23.604984,21.1,23.9
22.5,61.5,6.575,442.0,11.0,23.877474,21.1,23.9
23.0,59.0,6.95,549.0,11.0,23.978209,21.1,23.9
23.5,56.5,7.325,572.75,11.0,24.12635,21.1,23.9
24.0,54.0,7.7,596.5,11.0,24.289986,21.1,23.9
23.75,53.75,7.825,620.25,8.8,24.346756,21.1,23.9
23.5,53.5,7.95,644.0,8.8,24.396261,21.1,23.9
23.25,53.25,8.075,663.0,8.8,24.45325,21.1,23.9
23.0,53.0,8.2,682.0,8.8,24.492092,21.1,23.9
23.25,51.5,7.425,701.0,4.4,24.374636,21.1,23.9
23.5,50.0,6.65,720.0,4.4,24.289562,21.1,23.9
23.75,48.5,5.875,700.25,4.4,24.283358,21.1,23.9
24.0,47.0,5.1,680.5,4.4,24.291086,21.1,23.9
24.025,47.25,5.425,660.75,8.8,24.466717,21.1,23.9
24.05,47.5,5.75,641.0,8.8,24.600706,21.1,23.9
24.075,47.75,6.075,567.25,8.8,24.677456,21.1,23.9
24.1,48.0,6.4,493.5,8.8,24.732752,21.1,23.9
24.075,48.5,6.725,419.75,11.0,24.818634,21.1,23.9
24.05,49.0,7.05,346.0,11.0,24.903404,21.1,23.9
24.025,49.5,7.375,348.75,11.0,24.951311,21.1,23.9
24.0,50.0,7.7,351.5,11.0,24.991114,21.1,23.9
24.0,50.0,7.05,354.25,11.0,24.970984,21.1,23.9
24.0,50.0,6.4,357.0,11.0,24.957819,21.1,23.9
24.0,50.0,5.75,376.75,11.0,24.957521,21.1,23.9
24.0,50.0,5.1,396.5,11.0,24.970875,21.1,23.9
24.0,49.25,5.625,416.25,11.0,24.877726,21.1,23.9
24.0,48.5,6.15,436.0,11.0,24.800575,21.1,23.9
24.0,47.75,6.675,460.5,11.0,24.752018,21.1,23.9
24.0,47.0,7.2,485.0,11.0,24.688837,21.1,23.9
24.0,47.0,7.075,509.5,11.0,26.793825,21.1,23.9
24.0,47.0,6.95,534.0,11.0,28.411707,21.1,23.9
24.0,47.0,6.825,490.0,11.0,29.442852,21.1,23.9
24.0,47.0,6.7,446.0,11.0,30.05251,21.1,23.9
23.75,47.75,6.825,402.0,5.5,30.071753,12.8,40.0
23.5,48.5,6.95,358.0,5.5,30.019217,12.8,40.0
23.25,49.25,7.075,277.5,5.5,29.983267,12.8,40.0
23.0,50.0,7.2,197.0,5.5,29.941002,12.8,40.0
22.75,51.75,6.175,116.5,1.1,29.638832,12.8,40.0
22.5,53.5,5.15,36.0,1.1,29.236864,12.8,40.0
22.25,55.25,4.125,27.0,1.1,28.834547,12.8,40.0
22.0,57.0,3.1,0.0,1.1,28.562086,12.8,40.0
22.0,57.75,3.225,0.0,1.1,28.07099,12.8,40.0
22.0,58.5,3.35,0.0,1.1,27.65121,12.8,40.0
22.0,59.25,3.475,0.0,1.1,27.381336,12.8,40.0
22.0,60.0,3.6,0.0,1.1,26.999279,12.8,40.0
21.75,61.0,3.85,0.0,0.0,26.628532,12.8,40.0
21.5,62.0,4.1,0.0,0.0,26.217958,12.8,40.0
21.25,63.0,4.35,0.0,0.0,25.861176,12.8,40.0
21.0,64.0,4.6,0.0,0.0,25.645088,12.8,40.0
20.25,67.25,4.35,0.0,0.0,25.253391,12.8,40.0
19.5,70.5,4.1,0.0,0.0,24.951399,12.8,40.0
18.75,73.75,3.85,0.0,0.0,24.653013,12.8,40.0
18.0,77.0,3.6,0.0,0.0,24.359955,12.8,40.0
17.75,78.25,3.075,0.0,0.0,24.087534,12.8,40.0
17.5,79.5,2.55,0.0,0.0,23.834755,12.8,40.0
17.25,80.75,2.025,0.0,0.0,23.59369,12.8,40.0
17.0,82.0,1.5,0.0,0.0,23.362825,12.8,40.0
16.75,83.5,1.65,0.0,0.0,23.142643,12.8,40.0
16.5,85.0,1.8,0.0,0.0,22.939676,12.8,40.0
16.25,86.5,1.95,0.0,0.0,22.748041,12.8,40.0
16.0,88.0,2.1,0.0,0.0,22.56296,12.8,40.0
16.0,86.5,2.1,0.0,0.0,22.391174,12.8,40.0
16.0,85.0,2.1,0.0,0.0,22.232756,12.8,40.0
16.0,83.5,2.1,0.0,0.0,22.084955,12.8,40.0
16.0,82.0,2.1,0.0,0.0,21.94569,12.8,40.0
16.0,82.0,2.1,0.0,0.0,21.814169,12.8,40.0
16.0,82.0,2.1,0.0,0.0,21.689964,12.8,40.0
16.0,82.0,2.1,0.0,0.0,21.572609,12.8,40.0
16.0,82.0,2.1,0.0,0.0,21.461609,12.8,40.0
16.0,82.0,1.95,0.0,0.0,21.357256,12.8,40.0
16.0,82.0,1.8,0.0,0.0,21.259129,12.8,40.0
16.0,82.0,1.65,0.0,0.0,21.166576,12.8,40.0
16.0,82.0,1.5,0.0,0.0,21.079103,12.8,40.0
15.5,85.0,1.5,0.0,0.0,20.981213,12.8,40.0
15.0,88.0,1.5,0.0,0.0,20.872253,12.8,40.0
14.5,91.0,1.5,0.0,0.0,20.757181,12.8,40.0
14.0,94.0,1.5,0.0,0.0,20.654312,12.8,40.0
14.5,91.0,1.65,0.0,0.0,20.57585,12.8,40.0
15.0,88.0,1.8,0.0,0.0,20.516344,12.8,40.0
