Site Outdoor Air Drybulb Temperature(Environment),Site Outdoor Air Relative Humidity(Environment),Site Wind Speed(Environment),Site Direct Solar Radiation Rate per Area(Environment),Zone People Occupant Count(SPACE1-1),Zone Air Temperature(SPACE1-1),Zone Thermostat Heating Setpoint Temperature(SPACE1-1),Zone Thermostat Cooling Setpoint Temperature(SPACE1-1)
37.0,17.0,2.85,891.0,0.0,31.911854,21.1,23.9
37.5,16.0,2.975,881.5,0.0,32.17672,21.1,23.9
38.0,15.0,3.1,872.0,0.0,32.42793,21.1,23.9
38.25,14.5,3.35,862.5,0.0,32.658966,21.1,23.9
38.5,14.0,3.6,853.0,0.0,32.87379,21.1,23.9
38.75,13.5,3.85,855.75,0.0,33.080864,21.1,23.9
39.0,13.0,4.1,858.5,0.0,33.283203,21.1,23.9
39.25,12.5,4.35,861.25,0.0,33.481518,12.8,32.2
39.5,12.0,4.6,864.0,0.0,33.677593,12.8,32.2
39.75,11.5,4.85,856.25,0.0,33.87291,12.8,32.2
40.0,11.0,5.1,848.5,0.0,34.029724,12.8,32.2
40.25,10.75,5.1,840.75,0.0,34.26569,12.8,32.2
40.5,10.5,5.1,833.0,0.0,34.447384,12.8,32.2
40.75,10.25,5.1,835.5,0.0,34.69846,12.8,32.2
41.0,10.0,5.1,838.0,0.0,34.911346,12.8,32.2
41.0,10.0,5.75,840.5,0.0,35.108875,12.8,32.2
41.0,10.0,6.4,843.0,0.0,35.25986,12.8,32.2
41.0,10.0,7.05,833.75,0.0,35.448273,12.8,32.2
41.0,10.0,7.7,824.5,0.0,35.558506,12.8,32.2
40.75,10.25,7.7,815.25,0.0,35.68561,12.8,32.2
40.5,10.5,7.7,806.0,0.0,35.748352,12.8,32.2
40.25,10.75,7.7,772.25,0.0,35.767174,12.8,32.2
40.0,11.0,7.7,738.5,0.0,35.765263,12.8,32.2
40.0,10.75,7.575,704.75,0.0,35.73677,12.8,32.2
40.0,10.5,7.45,671.0,0.0,35.70503,12.8,32.2
40.0,10.25,7.325,622.0,0.0,35.633568,12.8,32.2
40.0,10.0,7.2,573.0,0.0,35.540176,12.8,32.2
39.75,10.25,6.95,524.0,0.0,35.40909,12.8,32.2
39.5,10.5,6.7,475.0,0.0,35.252956,12.8,32.2
39.25,10.75,6.45,377.5,0.0,35.099148,12.8,32.2
39.0,11.0,6.2,280.0,0.0,34.873592,12.8,32.2
38.5,11.25,5.8,182.5,0.0,34.593456,12.8,32.2
38.0,11.5,5.4,0.0,0.0,34.25602,12.8,32.2
37.5,11.75,5.0,0.0,0.0,33.92586,12.8,32.2
37.0,12.0,4.6,0.0,0.0,33.601395,12.8,32.2
36.5,12.5,4.1,0.0,0.0,33.28204,12.8,32.2
36.0,13.0,3.6,0.0,0.0,32.887966,12.8,32.2
35.5,13.5,3.1,0.0,0.0,32.625996,12.8,32.2
35.0,14.0,2.6,0.0,0.0,32.259552,12.8,32.2
34.75,14.0,2.475,0.0,0.0,32.026764,12.8,32.2
34.5,14.0,2.35,0.0,0.0,31.685894,12.8,32.2
34.25,14.0,2.225,0.0,0.0,31.416128,12.8,32.2
34.0,14.0,2.1,0.0,0.0,31.156097,12.8,32.2
33.75,14.5,2.225,0.0,0.0,30.975365,12.8,32.2
33.5,15.0,2.35,0.0,0.0,30.675968,12.8,32.2
33.25,15.5,2.475,0.0,0.0,30.451792,12.8,32.2
33.0,16.0,2.6,0.0,0.0,30.23177,12.8,32.2
32.75,16.5,2.85,0.0,0.0,30.019129,12.8,32.2
32.5,17.0,3.1,0.0,0.0,29.814392,12.8,32.2
32.25,17.5,3.35,0.0,0.0,29.616222,12.8,32.2
32.0,18.0,3.6,0.0,0.0,29.424006,12.8,32.2
31.75,18.75,3.35,0.0,0.0,29.242847,12.8,40.0
31.5,19.5,3.1,0.0,0.0,29.068222,12.8,40.0
31.25,20.25,2.85,0.0,0.0,28.896944,12.8,40.0
31.0,21.0,2.6,0.0,0.0,28.728624,12.8,40.0
30.75,21.25,2.475,0.0,0.0,28.563843,12.8,40.0
30.5,21.5,2.35,0.0,0.0,28.402563,12.8,40.0
30.25,21.75,2.225,0.0,0.0,28.244526,12.8,40.0
30.0,22.0,2.1,0.0,0.0,28.08953,12.8,40.0
29.75,23.25,2.35,0.0,0.0,27.938492,12.8,40.0
29.5,24.5,2.6,0.0,0.0,27.791239,12.8,40.0
29.25,25.75,2.85,0.0,0.0,27.647203,12.8,40.0
29.0,27.0,3.1,0.0,0.0,27.50598,12.8,40.0
28.75,27.25,2.975,0.0,0.0,27.366531,12.8,40.0
28.5,27.5,2.85,0.0,0.0,27.22873,12.8,40.0
28.25,27.75,2.725,0.0,0.0,27.092766,12.8,40.0
28.0,28.0,2.6,0.0,0.0,26.958706,12.8,40.0
27.75,29.0,2.725,0.0,0.0,26.826923,12.8,40.0
27.5,30.0,2.85,0.0,0.0,26.697313,12.8,40.0
27.25,31.0,2.975,0.0,0.0,26.56962,12.8,40.0
27.0,32.0,3.1,0.0,0.0,26.443657,12.8,40.0
27.25,32.75,3.225,0.0,0.0,26.335917,12.8,40.0
27.5,33.5,3.35,15.0,0.0,26.251745,12.8,40.0
27.75,34.25,3.475,37.75,0.0,26.204159,12.8,40.0
28.0,35.0,3.6,60.5,0.0,26.206835,12.8,40.0
28.25,36.25,3.075,83.25,0.0,26.21805,12.8,40.0
28.5,37.5,2.55,106.0,0.0,26.26803,12.8,40.0
28.75,38.75,2.025,229.75,0.0,26.342855,12.8,40.0
29.0,40.0,1.5,353.5,0.0,26.470835,12.8,40.0
29.5,39.0,1.5,477.25,0.0,26.675428,21.1,23.9
30.0,38.0,1.5,601.0,0.0,26.895853,21.1,23.9
30.5,37.0,1.5,647.0,0.0,27.194094,21.1,23.9
31.0,36.0,1.5,693.0,0.0,27.423635,21.1,23.9
31.5,34.0,1.5,739.0,0.0,27.76094,21.1,23.9
32.0,32.0,1.5,785.0,0.0,28.017801,21.1,23.9
32.5,30.0,1.5,786.25,0.0,28.399136,21.1,23.9
33.0,28.0,1.5,787.5,0.0,28.679691,21.1,23.9
33.25,27.25,1.9,788.75,0.0,29.100897,21.1,23.9
33.5,26.5,2.3,790.0,0.0,29.364613,21.1,23.9
33.75,25.75,2.7,806.5,0.0,29.799578,21.1,23.9
34.0,25.0,3.1,823.0,0.0,30.127193,21.1,23.9
34.5,24.0,2.975,839.5,0.0,30.452148,21.1,23.9
35.0,23.0,2.85,856.0,0.0,30.771845,21.1,23.9
35.5,22.0,2.725,870.75,0.0,31.084074,21.1,23.9
36.0,21.0,2.6,885.5,0.0,31.386726,21.1,23.9
36.75,19.0,2.975,900.25,0.0,31.688614,21.1,23.9
37.5,17.0,3.35,915.0,0.0,31.989498,21.1,23.9
38.25,15.0,3.725,916.0,0.0,32.277664,21.1,23.9
39.0,13.0,4.1,917.0,0.0,32.554153,21.1,23.9
39.0,13.0,4.625,918.0,0.0,32.794865,21.1,23.9
39.0,13.0,5.15,919.0,0.0,33.002064,21.1,23.9
39.0,13.0,5.675,906.75,0.0,33.19533,21.1,23.9
39.0,13.0,6.2,894.5,0.0,33.37873,21.1,23.9
39.25,13.0,5.8,882.25,0.0,33.56123,12.8,32.2
39.5,13.0,5.4,870.0,0.0,33.744694,12.8,32.2
39.75,13.0,5.0,860.75,0.0,33.925064,12.8,32.2
40.0,13.0,4.6,851.5,0.0,34.10471,12.8,32.2
40.25,12.75,5.125,842.25,0.0,34.2673,12.8,32.2
40.5,12.5,5.65,833.0,0.0,34.459385,12.8,32.2
40.75,12.25,6.175,807.75,0.0,34.712524,12.8,32.2
41.0,12.0,6.7,782.5,0.0,34.93332,12.8,32.2
41.0,11.25,7.35,757.25,0.0,35.14436,12.8,32.2
41.0,10.5,8.0,732.0,0.0,35.346424,12.8,32.2
41.0,9.75,8.65,687.5,0.0,35.51957,12.8,32.2
41.0,9.0,9.3,643.0,0.0,35.624416,12.8,32.2
40.75,9.25,9.3,598.5,0.0,35.749508,12.8,32.2
40.5,9.5,9.3,554.0,0.0,35.761253,12.8,32.2
40.25,9.75,9.3,576.5,0.0,35.778683,12.8,32.2
40.0,10.0,9.3,599.0,0.0,35.763027,12.8,32.2
39.75,10.0,9.15,621.5,0.0,35.691883,12.8,32.2
39.5,10.0,9.0,644.0,0.0,35.575382,12.8,32.2
39.25,10.0,8.85,594.75,0.0,35.463768,12.8,32.2
39.0,10.0,8.7,545.5,0.0,35.301117,12.8,32.2
38.75,10.25,8.325,496.25,0.0,35.125183,12.8,32.2
38.5,10.5,7.95,447.0,0.0,34.93476,12.8,32.2
38.25,10.75,7.575,355.25,0.0,34.763687,12.8,32.2
38.0,11.0,7.2,263.5,0.0,34.522255,12.8,32.2
37.5,11.25,6.55,171.75,0.0,34.223553,12.8,32.2
37.0,11.5,5.9,0.0,0.0,33.868595,12.8,32.2
36.5,11.75,5.25,0.0,0.0,33.44557,12.8,32.2
36.0,12.0,4.6,0.0,0.0,33.159103,12.8,32.2
35.75,12.25,4.35,0.0,0.0,32.78214,12.8,32.2
35.5,12.5,4.1,0.0,0.0,32.529907,12.8,32.2
35.25,12.75,3.85,0.0,0.0,32.18161,12.8,32.2
35.0,13.0,3.6,0.0,0.0,31.893713,12.8,32.2
34.425,13.0,3.575,0.0,0.0,31.664486,12.8,32.2
33.85,13.0,3.55,0.0,0.0,31.326324,12.8,32.2
33.275,13.0,3.525,0.0,0.0,31.042982,12.8,32.2
32.7,13.0,3.5,0.0,0.0,30.840427,12.8,32.2
32.125,13.25,3.45,0.0,0.0,30.496775,12.8,32.2
31.55,13.5,3.4,0.0,0.0,30.23081,12.8,32.2
30.975,13.75,3.35,0.0,0.0,29.964705,12.8,32.2
30.4,14.0,3.3,0.0,0.0,29.701408,12.8,32.2
29.825,17.0,3.275,0.0,0.0,29.442081,12.8,32.2
29.25,20.0,3.25,0.0,0.0,29.185795,12.8,32.2
28.675,23.0,3.225,0.0,0.0,28.932371,12.8,32.2
28.1,26.0,3.2,0.0,0.0,28.68167,12.8,32.2
27.55,22.5,3.15,0.0,0.0,28.302938,12.8,40.0
27.0,19.0,3.1,0.0,0.0,27.932589,12.8,40.0
26.45,15.5,3.05,0.0,0.0,27.633999,12.8,40.0
25.9,12.0,3.0,0.0,0.0,27.345959,12.8,40.0
25.325,11.75,2.975,0.0,0.0,27.06519,12.8,40.0
24.75,11.5,2.95,0.0,0.0,26.79196,12.8,40.0
24.175,11.25,2.925,0.0,0.0,26.52465,12.8,40.0
23.6,11.0,2.9,0.0,0.0,26.262552,12.8,40.0
23.025,11.25,2.85,0.0,0.0,26.005209,12.8,40.0
22.45,11.5,2.8,0.0,0.0,25.752115,12.8,40.0
21.875,11.75,2.75,0.0,0.0,25.50278,12.8,40.0
21.3,12.0,2.7,0.0,0.0,25.256823,12.8,40.0
20.725,12.0,2.675,0.0,0.0,25.013802,12.8,40.0
20.15,12.0,2.65,0.0,0.0,24.773418,12.8,40.0
19.575,12.0,2.625,0.0,0.0,24.535461,12.8,40.0
19.0,12.0,2.6,0.0,0.0,24.299616,12.8,40.0
19.0,12.25,2.325,0.0,0.0,24.092642,12.8,40.0
19.0,12.5,2.05,0.0,0.0,23.908974,12.8,40.0
19.0,12.75,1.775,0.0,0.0,23.737831,12.8,40.0
19.0,13.0,1.5,0.0,0.0,23.575054,12.8,40.0
18.75,13.25,1.9,0.0,0.0,23.412014,12.8,40.0
18.5,13.5,2.3,112.0,0.0,23.25549,12.8,40.0
18.25,13.75,2.7,218.5,0.0,23.159405,12.8,40.0
18.0,14.0,3.1,325.0,0.0,23.055975,12.8,40.0
19.25,13.25,3.225,431.5,0.0,23.008175,12.8,40.0
20.5,12.5,3.35,538.0,0.0,23.073944,12.8,40.0
21.75,11.75,3.475,569.25,0.0,23.195904,12.8,40.0
23.0,11.0,3.6,600.5,0.0,23.405687,12.8,40.0
24.0,10.0,3.6,631.75,0.0,22.394903,21.1,23.9
25.0,9.0,3.6,663.0,0.0,21.989647,21.1,23.9
26.0,8.0,3.6,687.5,0.0,21.993578,21.1,23.9
27.0,7.0,3.6,712.0,0.0,22.01482,21.1,23.9
27.75,6.75,3.225,736.5,11.0,22.122744,21.1,23.9
28.5,6.5,2.85,761.0,11.0,22.330748,21.1,23.9
29.25,6.25,2.475,753.5,11.0,22.534422,21.1,23.9
30.0,6.0,2.1,746.0,11.0,22.776598,21.1,23.9
30.75,5.5,1.95,738.5,11.0,23.223373,21.1,23.9
31.5,5.0,1.8,731.0,11.0,23.646694,21.1,23.9
32.25,4.5,1.65,750.5,11.0,23.858377,21.1,23.9
33.0,4.0,1.5,770.0,11.0,23.889576,21.1,23.9
33.25,4.0,1.9,789.5,11.0,23.91735,21.1,23.9
33.5,4.0,2.3,809.0,11.0,24.006695,21.1,23.9
33.75,4.0,2.7,811.5,11.0,24.119246,21.1,23.9
34.0,4.0,3.1,814.0,11.0,24.238853,21.1,23.9
34.25,4.0,3.225,816.5,8.8,24.251282,21.1,23.9
34.5,4.0,3.35,819.0,8.8,24.314943,21.1,23.9
34.75,4.0,3.475,779.5,8.8,24.38304,21.1,23.9
35.0,4.0,3.6,740.0,8.8,24.461088,21.1,23.9
35.5,4.0,3.975,700.5,4.4,24.371506,21.1,23.9
36.0,4.0,4.35,661.0,4.4,24.333662,21.1,23.9
36.5,4.0,4.725,681.5,4.4,24.353289,21.1,23.9
37.0,4.0,5.1,702.0,4.4,24.376415,21.1,23.9
37.0,4.0,4.85,722.5,8.8,24.537987,21.1,23.9
37.0,4.0,4.6,743.0,8.8,24.63395,21.1,23.9
37.0,4.0,4.35,747.25,8.8,24.678003,21.1,23.9
37.0,4.0,4.1,751.5,8.8,24.709324,21.1,23.9
37.25,4.0,4.625,755.75,11.0,24.821817,21.1,23.9
37.5,4.0,5.15,760.0,11.0,24.94295,21.1,23.9
37.75,4.0,5.675,780.75,11.0,25.054201,21.1,23.9
38.0,4.0,6.2,801.5,11.0,25.15147,21.1,23.9
38.0,4.0,6.825,822.25,11.0,25.194216,21.1,23.9
38.0,4.0,7.45,843.0,11.0,25.228502,21.1,23.9
38.0,4.0,8.075,830.5,11.0,25.259491,21.1,23.9
38.0,4.0,8.7,818.0,11.0,25.294376,21.1,23.9
38.0,4.0,7.8,805.5,11.0,25.214989,21.1,23.9
38.0,4.0,6.9,793.0,11.0,25.153473,21.1,23.9
38.0,4.0,6.0,769.0,11.0,25.107246,21.1,23.9
38.0,4.0,5.1,745.0,11.0,25.055706,21.1,23.9
37.5,4.0,5.625,721.0,11.0,27.875595,21.1,23.9
37.0,4.0,6.15,697.0,11.0,29.957413,21.1,23.9
36.5,4.0,6.675,614.0,11.0,31.288822,21.1,23.9
36.0,4.0,7.2,531.0,11.0,32.11418,21.1,23.9
35.75,4.25,6.825,448.0,5.5,32.331715,12.8,40.0
35.5,4.5,6.45,365.0,5.5,32.497086,12.8,40.0
35.25,4.75,6.075,290.0,5.5,32.623356,12.8,40.0
35.0,5.0,5.7,215.0,5.5,32.668148,12.8,40.0
34.25,5.5,5.175,140.0,1.1,32.475006,12.8,40.0
33.5,6.0,4.65,0.0,1.1,32.122635,12.8,40.0
32.75,6.5,4.125,0.0,1.1,31.772364,12.8,40.0
32.0,7.0,3.6,0.0,1.1,31.52014,12.8,40.0
31.5,6.75,3.475,0.0,1.1,31.049015,12.8,40.0
31.0,6.5,3.35,0.0,1.1,30.701723,12.8,40.0
30.5,6.25,3.225,0.0,1.1,30.257309,12.8,40.0
30.0,6.0,3.1,0.0,1.1,29.994854,12.8,40.0
29.35,6.25,2.975,0.0,0.0,29.525951,12.8,40.0
28.7,6.5,2.85,0.0,0.0,29.081858,12.8,40.0
28.05,6.75,2.725,0.0,0.0,28.679676,12.8,40.0
27.4,7.0,2.6,0.0,0.0,28.31579,12.8,40.0
26.75,7.25,2.45,0.0,0.0,28.064861,12.8,40.0
26.1,7.5,2.3,0.0,0.0,27.643625,12.8,40.0
25.45,7.75,2.15,0.0,0.0,27.327143,12.8,40.0
24.8,8.0,2.0,0.0,0.0,27.015707,12.8,40.0
24.3,8.25,2.125,0.0,0.0,26.718657,12.8,40.0
23.8,8.5,2.25,0.0,0.0,26.436144,12.8,40.0
23.3,8.75,2.375,0.0,0.0,26.163288,12.8,40.0
22.8,9.0,2.5,0.0,0.0,25.899,12.8,40.0
22.525,9.25,2.45,0.0,0.0,25.649649,12.8,40.0
22.25,9.5,2.4,0.0,0.0,25.413725,12.8,40.0
21.975,9.75,2.35,0.0,0.0,25.196014,12.8,40.0
21.7,10.0,2.3,0.0,0.0,24.989511,12.8,40.0
21.425,10.25,2.35,0.0,0.0,24.789257,12.8,40.0
21.15,10.5,2.4,0.0,0.0,24.594316,12.8,40.0
20.875,10.75,2.45,0.0,0.0,24.404867,12.8,40.0
20.6,11.0,2.5,0.0,0.0,24.22078,12.8,40.0
20.45,11.0,2.75,0.0,0.0,24.045727,12.8,40.0
20.3,11.0,3.0,0.0,0.0,23.879347,12.8,40.0
20.15,11.0,3.25,0.0,0.0,23.71987,12.8,40.0
20.0,11.0,3.5,0.0,0.0,23.566349,12.8,40.0
19.725,11.25,3.175,0.0,0.0,23.414606,12.8,40.0
19.45,11.5,2.85,0.0,0.0,23.264248,12.8,40.0
19.175,11.75,2.525,0.0,0.0,23.116257,12.8,40.0
18.9,12.0,2.2,0.0,0.0,22.971085,12.8,40.0
18.75,12.5,2.25,0.0,0.0,22.832174,12.8,40.0
18.6,13.0,2.3,0.0,0.0,22.699324,12.8,40.0
18.45,13.5,2.35,0.0,0.0,22.571112,12.8,40.0
18.3,14.0,2.4,0.0,0.0,22.4467,12.8,40.0
18.425,13.75,2.475,0.0,0.0,22.334114,12.8,40.0
18.55,13.5,2.55,102.0,0.0,22.239702,12.8,40.0
18.675,13.25,2.625,189.5,0.0,22.200586,12.8,40.0
18.8,13.0,2.7,277.0,0.0,22.177187,12.8,40.0
19.65,12.25,2.8,364.5,0.0,22.20893,12.8,40.0
20.5,11.5,2.9,452.0,0.0,22.317995,12.8,40.0
21.35,10.75,3.0,492.0,0.0,22.47587,12.8,40.0
22.2,10.0,3.1,532.0,0.0,22.645367,12.8,40.0
23.175,9.25,3.225,572.0,0.0,21.770548,21.1,23.9
24.15,8.5,3.35,612.0,0.0,21.450207,21.1,23.9
25.125,7.75,3.475,624.5,0.0,21.519669,21.1,23.9
26.1,7.0,3.6,637.0,0.0,21.545046,21.1,23.9
26.825,7.0,3.225,649.5,11.0,21.766104,21.1,23.9
27.55,7.0,2.85,662.0,11.0,22.04938,21.1,23.9
28.275,7.0,2.475,676.25,11.0,22.278137,21.1,23.9
29.0,7.0,2.1,690.5,11.0,22.564344,21.1,23.9
29.5,7.0,1.95,704.75,11.0,23.046669,21.1,23.9
30.0,7.0,1.8,719.0,11.0,23.433336,21.1,23.9
30.5,7.0,1.65,713.25,11.0,23.713827,21.1,23.9
31.0,7.0,1.5,707.5,11.0,23.862154,21.1,23.9
31.5,6.75,1.65,701.75,11.0,23.891006,21.1,23.9
32.0,6.5,1.8,696.0,11.0,23.92495,21.1,23.9
32.5,6.25,1.95,710.25,11.0,24.026058,21.1,23.9
33.0,6.0,2.1,724.5,11.0,24.15174,21.1,23.9
33.5,5.75,2.1,738.75,8.8,24.167934,21.1,23.9
34.0,5.5,2.1,753.0,8.8,24.241375,21.1,23.9
34.5,5.25,2.1,739.0,8.8,24.330385,21.1,23.9
35.0,5.0,2.1,725.0,8.8,24.41631,21.1,23.9
35.25,4.75,2.35,711.0,4.4,24.319944,21.1,23.9
35.5,4.5,2.6,697.0,4.4,24.271616,21.1,23.9
35.75,4.25,2.85,743.25,4.4,24.27642,21.1,23.9
36.0,4.0,3.1,789.5,4.4,24.269884,21.1,23.9
36.0,4.25,3.35,835.75,8.8,24.39261,21.1,23.9
36.0,4.5,3.6,882.0,8.8,24.472898,21.1,23.9
36.0,4.75,3.85,882.0,8.8,24.512053,21.1,23.9
36.0,5.0,4.1,882.0,8.8,24.540607,21.1,23.9
36.5,5.0,4.5,882.0,11.0,24.641478,21.1,23.9
37.0,5.0,4.9,882.0,11.0,24.73644,21.1,23.9
37.5,5.0,5.3,841.5,11.0,24.855673,21.1,23.9
38.0,5.0,5.7,801.0,11.0,24.990723,21.1,23.9
38.0,5.0,5.05,760.5,11.0,25.076937,21.1,23.9
38.0,5.0,4.4,720.0,11.0,25.133644,21.1,23.9
38.0,5.0,3.75,699.0,11.0,25.20801,21.1,23.9
38.0,5.0,3.1,678.0,11.0,25.25649,21.1,23.9
38.0,5.0,3.875,657.0,11.0,25.203423,21.1,23.9
38.0,5.0,4.65,636.0,11.0,25.171457,21.1,23.9
38.0,5.0,5.425,636.25,11.0,25.153442,21.1,23.9
38.0,5.0,6.2,636.5,11.0,25.12178,21.1,23.9
38.0,5.0,6.2,636.75,11.0,28.000866,21.1,23.9
38.0,5.0,6.2,637.0,11.0,30.14109,21.1,23.9
38.0,5.0,6.2,569.0,11.0,31.528599,21.1,23.9
38.0,5.0,6.2,501.0,11.0,32.393635,21.1,23.9
37.5,5.0,6.075,433.0,5.5,32.626213,12.8,40.0
37.0,5.0,5.95,365.0,5.5,32.898754,12.8,40.0
36.5,5.0,5.825,290.0,5.5,33.00886,12.8,40.0
36.0,5.0,5.7,215.0,5.5,33.01648,12.8,40.0
35.25,5.75,5.175,140.0,1.1,32.815903,12.8,40.0
34.5,6.5,4.65,0.0,1.1,32.460594,12.8,40.0
33.75,7.25,4.125,0.0,1.1,32.110126,12.8,40.0
33.0,8.0,3.6,0.0,1.1,31.85899,12.8,40.0
32.5,7.5,3.475,0.0,1.1,31.388699,12.8,40.0
32.0,7.0,3.35,0.0,1.1,31.042034,12.8,40.0
31.5,6.5,3.225,0.0,1.1,30.598341,12.8,40.0
31.0,6.0,3.1,0.0,1.1,30.335546,12.8,40.0
30.5,6.0,2.85,0.0,0.0,29.873495,12.8,40.0
30.0,6.0,2.6,0.0,0.0,29.441101,12.8,40.0
29.5,6.0,2.35,0.0,0.0,29.05264,12.8,40.0
29.0,6.0,2.1,0.0,0.0,28.704575,12.8,40.0
28.5,6.25,2.225,0.0,0.0,28.468193,12.8,40.0
28.0,6.5,2.35,0.0,0.0,28.072334,12.8,40.0
27.5,6.75,2.475,0.0,0.0,27.778738,12.8,40.0
27.0,7.0,2.6,0.0,0.0,27.492155,12.8,40.0
26.25,7.5,2.6,0.0,0.0,27.206448,12.8,40.0
25.5,8.0,2.6,0.0,0.0,26.921621,12.8,40.0
24.75,8.5,2.6,0.0,0.0,26.640139,12.8,40.0
24.0,9.0,2.6,0.0,0.0,26.361883,12.8,40.0
23.75,9.0,2.475,0.0,0.0,26.103712,12.8,40.0
23.5,9.0,2.35,0.0,0.0,25.864206,12.8,40.0
23.25,9.0,2.225,0.0,0.0,25.645308,12.8,40.0
23.0,9.0,2.1,0.0,0.0,25.43833,12.8,40.0
22.75,9.25,2.225,0.0,0.0,25.238237,12.8,40.0
22.5,9.5,2.35,0.0,0.0,25.0442,12.8,40.0
22.25,9.75,2.475,0.0,0.0,24.856344,12.8,40.0
22.0,10.0,2.6,0.0,0.0,24.674417,12.8,40.0
22.0,10.0,2.725,0.0,0.0,24.506104,12.8,40.0
22.0,10.0,2.85,0.0,0.0,24.350885,12.8,40.0
22.0,10.0,2.975,0.0,0.0,24.205719,12.8,40.0
22.0,10.0,3.1,0.0,0.0,24.06862,12.8,40.0
21.75,10.25,2.7,0.0,0.0,23.930622,12.8,40.0
21.5,10.5,2.3,0.0,0.0,23.791399,12.8,40.0
21.25,10.75,1.9,0.0,0.0,23.653456,12.8,40.0
21.0,11.0,1.5,0.0,0.0,23.517973,12.8,40.0
20.75,11.5,1.9,0.0,0.0,23.385159,12.8,40.0
20.5,12.0,2.3,0.0,0.0,23.254671,12.8,40.0
20.25,12.5,2.7,0.0,0.0,23.126175,12.8,40.0
20.0,13.0,3.1,0.0,0.0,22.999472,12.8,40.0
20.5,12.5,2.85,0.0,0.0,22.898045,12.8,40.0
21.0,12.0,2.6,84.0,0.0,22.82816,12.8,40.0
21.5,11.5,2.35,182.25,0.0,22.814222,12.8,40.0
22.0,11.0,2.1,280.5,0.0,22.819967,12.8,40.0
22.5,10.0,2.225,378.75,0.0,22.86648,12.8,40.0
23.0,9.0,2.35,477.0,0.0,22.97189,12.8,40.0
23.5,8.0,2.475,422.25,0.0,23.118326,12.8,40.0
24.0,7.0,2.6,367.5,0.0,23.301157,12.8,40.0
25.0,6.75,2.85,312.75,0.0,22.338264,21.1,23.9
26.0,6.5,3.1,258.0,0.0,22.073586,21.1,23.9
27.0,6.25,3.35,364.75,0.0,22.04537,21.1,23.9
28.0,6.0,3.6,471.5,0.0,22.036337,21.1,23.9
28.75,6.0,3.225,578.25,11.0,22.160435,21.1,23.9
29.5,6.0,2.85,685.0,11.0,22.38108,21.1,23.9
30.25,6.0,2.475,696.5,11.0,22.595963,21.1,23.9
31.0,6.0,2.1,708.0,11.0,22.801443,21.1,23.9
31.5,6.0,2.1,719.5,11.0,23.306725,21.1,23.9
32.0,6.0,2.1,731.0,11.0,23.663166,21.1,23.9
32.5,6.0,2.1,719.25,11.0,23.861876,21.1,23.9
33.0,6.0,2.1,707.5,11.0,23.890766,21.1,23.9
33.25,6.0,2.225,695.75,11.0,23.938932,21.1,23.9
33.5,6.0,2.35,684.0,11.0,24.060158,21.1,23.9
33.75,6.0,2.475,728.25,11.0,24.1861,21.1,23.9
34.0,6.0,2.6,772.5,11.0,24.287683,21.1,23.9
34.75,6.25,3.225,816.75,8.8,24.294174,21.1,23.9
35.5,6.5,3.85,861.0,8.8,24.344915,21.1,23.9
36.25,6.75,4.475,847.0,8.8,24.4099,21.1,23.9
37.0,7.0,5.1,833.0,8.8,24.480227,21.1,23.9
36.75,7.5,4.725,819.0,4.4,24.378284,21.1,23.9
36.5,8.0,4.35,805.0,4.4,24.30992,21.1,23.9
36.25,8.5,3.975,780.5,4.4,24.292582,21.1,23.9
36.0,9.0,3.6,756.0,4.4,24.2794,21.1,23.9
36.5,9.5,4.5,731.5,8.8,24.454727,21.1,23.9
37.0,10.0,5.4,707.0,8.8,24.598785,21.1,23.9
37.5,10.5,6.3,712.75,8.8,24.66586,21.1,23.9
38.0,11.0,7.2,718.5,8.8,24.762222,21.1,23.9
38.0,11.0,6.825,724.25,11.0,24.861835,21.1,23.9
38.0,11.0,6.45,730.0,11.0,24.941412,21.1,23.9
38.0,11.0,6.075,722.75,11.0,24.994816,21.1,23.9
38.0,11.0,5.7,715.5,11.0,25.03917,21.1,23.9
38.0,11.0,6.2,708.25,11.0,25.029459,21.1,23.9
38.0,11.0,6.7,701.0,11.0,25.031067,21.1,23.9
38.0,11.0,7.2,684.75,11.0,25.04585,21.1,23.9
38.0,11.0,7.7,668.5,11.0,25.058613,21.1,23.9
37.75,11.0,7.825,652.25,11.0,24.966269,21.1,23.9
37.5,11.0,7.95,636.0,11.0,24.896795,21.1,23.9
37.25,11.0,8.075,622.75,11.0,24.844597,21.1,23.9
37.0,11.0,8.2,609.5,11.0,24.781403,21.1,23.9
36.75,11.25,8.475,596.25,11.0,27.685162,21.1,23.9
36.5,11.5,8.75,583.0,11.0,29.80424,21.1,23.9
36.25,11.75,9.025,528.75,11.0,31.145634,21.1,23.9
36.0,12.0,9.3,474.5,11.0,31.97119,21.1,23.9
35.75,12.0,8.525,420.25,5.5,32.24534,12.8,40.0
35.5,12.0,7.75,366.0,5.5,32.39649,12.8,40.0
35.25,12.0,6.975,290.75,5.5,32.497894,12.8,40.0
35.0,12.0,6.2,215.5,5.5,32.537567,12.8,40.0
34.5,12.25,6.075,140.25,1.1,32.348324,12.8,40.0
34.0,12.5,5.95,0.0,1.1,32.008408,12.8,40.0
33.5,12.75,5.825,0.0,1.1,31.679813,12.8,40.0
